Nombre de usuario,Usuario,Fecha,Texto
Gobernación de Santander,@GobdeSantander,2021-03-04T22:51:29.000Z,"Según 
@MinSaludCol
 Santander presenta 162 nuevos contagios de COVID-19 y, desafortunadamente, 13 personas fallecidas a causa del virus. En el departamento se registra un total de 91.617 casos."
Nemesio Roys Garzón,@NemesioRoys,2021-03-04T22:37:35.000Z,"¡LLEGARON LAS VACUNAS A LA ALTA GUAJIRA!, 38 dosis del laboratorio SINOVAC volaron en helicóptero hasta el hospital de Nazaret de manera efectiva y siguiendo todos los protocolos."
MinSaludCol,@MinSaludCol,2021-03-04T22:05:08.000Z,"#ReporteCOVID19 4 de marzo:

3.883 recuperados
3.565 nuevos casos
107 fallecidos

Muestras:45.301 
PCR: 26.128
Antígeno: 19.173

Total:

2.164.438 recuperados
2.266.211 casos 
60.189 Fallecidos
11.614.196 muestras procesadas
34.426 casos activos

http://bit.ly/ReporteCovid19"
Alcaldía de Bogotá,@Bogota,2021-03-07T03:08:00.000Z,"A un año del primer caso de covid-19, así vamos:
 Este fin de semana finaliza vacunación del personal de la primera línea de atención en salud
 A partir del martes comenzamos a vacunar a la totalidad de mujeres y hombres mayores de 80 años de la ciudad

#UnAñoSalvandoVidas"
Alcaldía de Bogotá,@Bogota,2021-03-07T00:35:00.000Z,A pesar de la pandemia sumamos esfuerzos para generar las mejores oportunidades de educación para los jóvenes de Bogotá.   #UnAñoSalvandoVidas y el acceso a la educación
Gobernación de Santander,@GobdeSantander,2021-03-06T23:17:35.000Z,"Según 
@MinSaludCol
 Santander presenta 117 nuevos contagios de COVID-19 y, desafortunadamente, 12 personas fallecidas a causa del virus. En el departamento se registra un total de 91.850 casos."
Alcaldía de Bogotá,@Bogota,2021-03-06T17:30:00.000Z,"Por ellos uno está otra vez viviendo'. Lizardo pasó por una UCI de la 
@SubRedSur
 debido a que su estado de salud empeoró por el COVID-19 

Este es su agradecimiento al equipo de médicos, enfermeras, auxiliares, camilleros y todo el personal que lo atendió #UnAñoSalvandoVidas"
Supersalud,@Supersalud,2021-03-05T21:32:11.000Z,"“Los hallazgos los podemos corregir de manera rápida para garantizar un plan de vacunación seguro, oportuno y gratuito” 
@Supersalud
 Fabio Aristizábal Ángel"
Canal Institucional,@InstitucionalTV,2021-03-05T21:00:00.000Z,"Conéctate con #PrevenciónYAcción, el presidente 
@IvanDuque
 informará sobre los avances en el Plan Nacional de Vacunación y las medidas adoptadas por el Gobierno frente al covid-19.

Te esperamos a las 
 6 p.m. por Canal 
@InstitucionalTV
 "
OPS/OMS Colombia,@OPSOMS_Col,2021-03-05T14:22:33.000Z,"#AEstaHora realizamos taller de comunicación del riesgo dirigido a periodista de la radio comunitaria. 

En la pandemia por #COVID19 la comunicación ha sido y seguirá siendo una excelente herramienta para salvar vidas."
MinSaludCol,@MinSaludCol,2021-03-05T13:27:04.000Z,"“El Plan Nacional de Vacunación es mucho más que aplicar vacunas. Tiene que ver con la logística, seguridad, planificación y con un desarrollo correcto del mismo” 
@Fruizgomez"
Gobernación de Antioquia,@GobAntioquia,2021-03-05T01:17:28.000Z," Llegamos a 27.888 personas vacunadas contra el COVID-19 en Antioquia. En nuestro proceso de inmunización no perdemos un segundo, sabemos que con cada dosis aplicada estamos salvando VIDAS.

Ponerle fin a la pandemia está en tus manos. Recuerda siempre #CuidarnosYVacunarnos. "
Secretaría Distrital de Salud,@SectorSalud,2021-03-04T21:36:07.000Z,"Avanza el proceso de vacunación contra el covid-19 en Bogotá, pero el uso adecuado de tapabocas, el lavado de manos, la ventilación de espacios cerrados y evitar reuniones con personas que no convivimos son acciones que debemos seguir teniendo presentes"
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2021-03-04T20:18:46.000Z,"""La mejor vacuna 
 es la que nos toque,  no importa la marca, lo único que importa es recibir la dosis: todas las vacunas que hay en el mercado son buenas"". Sigifredo Ospina 
@Medicina_UdeA"
Presidencia Colombia,@infopresidencia,2021-03-07T01:31:00.000Z,"#JuntosFrenteAlCovid  | El 
@MinAgricultura
 durante la pandemia reinventó la estrategia #AgriculturaporContrato y creó #ElCampoAUnClic, iniciativa que ha permitido a productores agropecuarios cerrar acuerdos comerciales con plataformas de negocio a través de la virtualidad."
Secretaría Distrital de Salud,@SectorSalud,2021-03-07T00:20:44.000Z,"A un año del primer caso de covid-19, así vamos:
 Este fin de semana finaliza vacunación del personal de la primera línea de atención en salud
 A partir del martes comenzamos a vacunar a la totalidad de mujeres y hombres mayores de 80 años de la ciudad

#UnAñoSalvandoVidas"
Alcaldía de Bogotá,@Bogota,2021-03-05T21:30:00.000Z,"De acuerdo con la más reciente disposición del Gobierno Nacional, las personas que hayan tenido COVID-19 confirmado podrán ser vacunadas tres meses después de la infección #BogotáSeCuida"
Orlando Benítez,@orlandobenitezm,2021-03-05T18:59:42.000Z," MONTERÍA: Ocupación UCI #COVID19 139 camas instaladas, Disponibles: 45 Camas
Ocupación UCI NO COVID: Ocupadas: 177 Disponibles: 81"
MinSaludCol,@MinSaludCol,2021-03-05T18:10:00.000Z,"El 2021 llegó con grandes retos en la atención de la COVID-19 y en el desarrollo del Plan Nacional de Vacunación. A pesar de haber transcurrido 2 meses, son muchos los hitos alcanzados. 

Conócelos ingresando a http://bit.ly/HitosCOVIDCol2021…"
Gobernación de Antioquia,@GobAntioquia,2021-03-05T14:52:29.000Z,"""Muy posiblemente el lunes llegará un lote de 147.300 dosis de Sinovac para continuar avanzando con el proceso de inmunización de adultos mayores de 80 años"": 
@LuisFSuarezV
, Gobernador (e) de Antioquia, en reunión con congresistas antioqueños."
MinSaludCol,@MinSaludCol,2021-03-05T13:31:40.000Z,"""La opción de postularse para la vacunación se mantendrá abierta, para que la población adulta mayor de 80 años que no aparezca en el aplicativo web de #MiVacuna, se registre"" ministro 
@Fruizgomez
 en 
@rcnradio"
Gobernación Atlántico,@Gobatlantico,2021-03-04T23:38:24.000Z," | #VacunaciónCovid19 en el Atlántico. 

El nuevo reporte indica que a la fecha se han suministrado 3.756 vacunas contra el #Covid_19 en el personal de salud de primera línea y mayores de 80 años, priorizados en la etapa 1.

#AtlánticoConVida "
Presidencia Colombia,@infopresidencia,2021-03-04T22:59:12.000Z," #EnVivo | Medidas implementadas por el Gobierno Nacional frente a la pandemia del covid-19 en el país. #PrevenciónyAcción58:41
4,5 mil espectadores
Presidencia Colombia
@infopresidencia
 #EnVivo | Medidas implementadas por el Gobierno Nacional frente a la pandemia del covid-19 en el país. #PrevenciónyAcción
pscp.tv"
Gobernación de Córdoba,@GobCordoba_,2021-03-04T22:11:21.000Z,"Buenas tardes. Informamos a los cordobeses que hoy reportamos 61 nuevos casos de #COVID19 en el Dpto 

- Monteria: 39
- Moñitos: 5
- Cereté: 5
- Tierralta: 4
- San Pelayo: 3
- Lorica: 2
- Sahagún: 2
- Canalete: 1"
Presidencia Colombia,@infopresidencia,2021-03-07T02:36:42.000Z," #Noticia | Este sábado, a las 2:45 p.m., llegó al Aeropuerto El Dorado de Bogotá, el avión de la empresa KLM, procedente de Pekín, con 958.000 vacunas de Sinovac que reforzarán el Plan Nacional de Vacunación adelantado por el Gobierno Nacional.Este sábado llegaron al país 958.000 vacunas de Sinovac
Este sábado, a las 2 y 45 minutos de la tarde, tocó pista, en el Aeropuerto El Dorado de Bogotá, el avión de la empresa KLM, procedente de Pekín, con 958.000 vacunas de Sinovac que reforzarán el Plan...
idm.presidencia.gov.co"
Alcaldía de Bogotá,@Bogota,2021-03-06T20:30:00.000Z,"El padre Antonio Morales pasó Navidad en la UCI del hospital Simón Bolívar, debido a que su estado de salud se complicó por el COVID-19. 

Hoy, en su recuperación, da las gracias al personal que lo atendió por su profesionalismo y entrega #HistoriasQueInspiran #UnAñoSalvandoVidas"
Gobernación de Antioquia,@GobAntioquia,2021-03-05T14:44:22.000Z,"""A la fecha hemos logrado una cobertura del 44.42% en la vacunación a el personal de salud de primera línea"": 
@LuisFSuarezV
, Gobernador (e) de Antioquia, en reunión con congresistas antioqueños."
Secretaría Distrital de Salud,@SectorSalud,2021-03-05T13:59:33.000Z,"Bogotá tiene actualmente 12.673 casos activos de COVID-19. Compartimos el más reciente reporte con los contagios por localidades y más datos de interés 
.

En #SaluData encuentras toda la información oficial y actualizada sobre el coronavirus en la ciudad http://bit.ly/3dtPI5W"
Canal Institucional,@InstitucionalTV,2021-03-05T10:00:01.000Z,"¡Buenos días! Colombia va a cumplir 365 días en pandemia. A un año del primer caso de covid -19, ¿Cómo te ha cambiado la vida? 
Opina con el numeral #MiAñoEnPandemiaFue"
Gobernación de Sucre,@GobSucre,2021-03-05T02:40:00.000Z,"En Sucre se registran 26 nuevos casos, 57  recuperados y 1 fallecido por covid-19.

Hasta la fecha la cifra total asciende a 20 370 casos positivos, 19 481 recuperados y 781 fallecidos. 

Es momento de intensificar las normas de autocuidado y ser más disciplinados."
Gobernación del Meta,@GobMeta,2021-03-04T20:00:01.000Z,"¡La vacunación salva vidas! Todos podemos hacer pedagogía para derrumbar los mitos alrededor de la vacuna contra el #Covid_19. En estos momentos, el riesgo más grande es no aplicarse la vacuna. #YoMeVacuno0:57
65 reproducciones"
Gobernación de Antioquia,@GobAntioquia,2021-03-04T19:52:20.000Z,"“Las personas asintomáticas no deben vacunarse”: Sigifredo Ospina, Médico microbiólogo, profesor de la 
@UdeA
, en COVID-19: Vacunación en adultos mayores, mitos y realidades. #CuidarnosYVacunarnos 
 https://fb.watch/40Y8AZqTQH/"
MinSaludCol,@MinSaludCol,2021-03-04T19:30:00.000Z,El Gobierno Nacional actualizó los protocolos de bioseguridad para el control de la pandemia. Conoce lo que cambió
Alcaldía de Bogotá,@Bogota,2021-03-06T19:30:00.000Z,"¡Óscar Laverde, otro valiente que le ganó la batalla al COVID-19 en el hospital El Tunal! 
Como la suya, son miles las historias de personas que pasaron por una UCI en los hospitales de la red pública y que hoy agradecen de corazón al personal de salud #UnAñoSalvandoVidas"
Gobernación de Antioquia,@GobAntioquia,2021-03-04T23:29:50.000Z," OJO a los síntomas del COVID-19. 
 Consulta a tiempo, no esperes a que se agrave tu condición médica. 
 No pongas en riesgo tu VIDA ni la de los demás.
 LLAMA GRATIS, desde cualquier lugar de Antioquia, al #774 
 o al 
 409 90 00.
 Corta la cadena de contagios "
Gobernación de Cundinamarca,@CundinamarcaGob,2021-03-04T23:07:43.000Z,"#Salud
l El 
@MinSaludCol
 asignó un nuevo lote de 2.754 vacunas contra el COVID-19 para Cundinamarca como parte del proceso de vacunación al personal de la salud del departamento. Conoce todos los detalles en 
http://bit.ly/3c3PCCm"
Bolívar Primero,@GobDeBolivar,2021-03-04T17:38:15.000Z,"Bolivarense, los grupos priorizados para recibir las vacunas contra el Covid-19 fueron seleccionados por el Ministerio de Salud por el alto riesgo que corren sus vidas si son expuestos al virus.

#YoMeVacuno
#Vacunación2021
#PlandeAcciónPorLaVida"
Nicolás García Bustos,@nicolasgarciab,2021-03-04T16:21:27.000Z,"Me reúno a esta hora, en mi calidad de Presidente de la 
@FNDCol
, con el director 
@DidierTaveraA
 para priorizar acciones en este 2021. Algunos de nuestros objetivos son la ejecución del Plan de Vacunación, la reactivación económica y la navegabilidad del río Magdalena."
Secretaría Distrital de Salud,@SectorSalud,2021-03-04T16:04:55.000Z,"Seguir usando el tapabocas, lavarnos las manos y mantener el distanciamiento son medidas complementarias que deben mantenerse luego de la vacunación #BogotáSeCuida"
Presidencia Colombia,@infopresidencia,2021-03-04T13:12:09.000Z,"Las personas que tuvieron covid-19 sí están incluidas en el Plan Nacional de Vacunación y podrán acceder a la inmunización, si tienen más de 90 días de haber sido diagnosticadas y de acuerdo a la priorización establecida.De 
MinSaludCol"
Clara Luz Roldán González,@ClaraLuzRoldan,2021-03-04T13:02:03.000Z,"Me siento muy feliz por ser la gobernadora mejor valorada del país en la última encuesta Invamer. Entiendo esto también como un reconocimiento al esfuerzo de todos los funcionarios de 
@GobValle
 que en pandemia llevan un año trabajando durísimo y sin pararClara Luz, con la mayor aprobación | Graffiti - Diario Occidente
Clara Luz Roldán tiene la mayor aprobación entre los gobernadores del país, según la más reciente encuesta de la firma Invamer. En el Pool, estudio que la
occidente.co"
Gobernación de Antioquia,@GobAntioquia,2021-03-07T01:48:56.000Z," Antioquia tiene un porcentaje de ocupación de camas UCI de 70.62%
 Lamentamos el fallecimiento de 16 personas. Así la cifra total de muertes por COVID-19 en Antioquia asciende a 6.616.

Más información
https://cutt.ly/Azo2CRC"
Gobernación de Antioquia,@GobAntioquia,2021-03-04T19:42:41.000Z,"“No es recomendable automedicarse antes de la vacunación“: Sigifredo Ospina, Médico microbiólogo, profesor de la 
@UdeA
, en COVID-19: Vacunación en adultos mayores, mitos y realidades. #CuidarnosYVacunarnos 
 https://fb.watch/40Y8AZqTQH/"
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2021-03-04T19:33:54.000Z,"¡Estamos #EnVivo! Acompáñanos en #FBLive y hablemos con el médico microbiólogo Sigifredo Ospina y nuestro epidemiólogo Carlos Velásquez sobre vacunación en adultos mayores #CuidarnosYVacunarnos 
.
 https://facebook.com/267560063344640/posts/3238524906248126/…"
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2021-03-04T19:19:44.000Z,"Nos vemos en un momento en #FBLive para que hablemos de mitos y realidades de la vacunación contra #COVID19 en adultos mayores. ¡Conéctense aquí! 
 https://facebook.com/267560063344640/posts/3238524906248126/…"
Gobernación de Santander,@GobdeSantander,2021-03-04T16:48:53.000Z,"#AEstaHora| El Secretario de Salud, 
@JavierAlonsoVi9
 en entrevista con 
@Caracolbga
 cuenta los detalles del proceso de distribución, logística y vacunación contra el COVID-19 en Santander. 
http://caracol.com.co/emisora/bucaramanga/…"
Gobernación de Santander,@GobdeSantander,2021-03-04T12:22:04.000Z,"Se informa a la comunidad que cada vez son más las personas que logran superar el COVID- 19 en el departamento. Este miércoles 3 de marzo, 246 pacientes más se han recuperado del virus, para un total de 86.394 recuperados."
Nicolás García Bustos,@nicolasgarciab,2021-03-04T03:15:01.000Z,"El laboratorio de pruebas COVID-19 que inauguramos hoy tuvo una inversión superior a los 1.200 millones de pesos y también procesará muestras para el diagnóstico de otras enfermedades.
#NoBajamosLaGuardia"
Nicolás García Bustos,@nicolasgarciab,2021-03-04T03:15:00.000Z,"Hoy inauguramos nuestro laboratorio clínico con ultracongeladores, refrigeradores, cabinas de seguridad y procesamiento de pruebas COVID-19. Seguimos trabajando en atención al COVID y en Plan de Vacunación."
Alcaldía de Bogotá,@Bogota,2021-03-06T23:00:02.000Z,"Juntos somos más fuertes y llegamos más lejos. Por eso, en alianza con las EPS de la ciudad, construimos una sola red articulada para la respuesta al COVID-19 a través de la Atención Médica Domiciliaria, más cerca de los ciudadanos #UnAñoSalvandoVidas"
Alcaldía de Bogotá,@Bogota,2021-03-06T21:30:00.000Z,"#UnAñoSalvandoVidas 
  ¡La vida brilla en medio de las dificultades!

Alcira Garzón, adulta mayor que padeció COVID, hoy tiene otra oportunidad de vivir tras pasar por una UCI de 
@SubRedNorte
. Ella y su hija cuentan la historia y agradecen al personal de salud que la atendió"
Gobernación de Antioquia,@GobAntioquia,2021-03-04T20:28:42.000Z,"“Vacunarse es un acto de amor”: Sigifredo Ospina, Médico microbiólogo, profesor de la 
@UdeA
, en COVID-19: Vacunación en adultos mayores, mitos y realidades. #CuidarnosYVacunarnos 
 https://fb.watch/40Y8AZqTQH/"
Gobernación de Antioquia,@GobAntioquia,2021-03-04T20:18:01.000Z,"“Está demostrado que las vacunas no hacen daño. Mientras más personas nos vacunemos mejor nos va a ir a todos”: Sigifredo Ospina, Médico microbiólogo, profesor de la 
@UdeA
, en COVID-19: Vacunación en adultos mayores, mitos y realidades. 
 https://fb.watch/40Y8AZqTQH/"
Gobernación de Antioquia,@GobAntioquia,2021-03-04T20:06:15.000Z,"“La función del acompañante es muy importante en la vacunación de los adultos mayores”: Carlos Velásquez, Médico epidemiólogo 
@SaludAntioquia
, en COVID-19: Vacunación en adultos mayores, mitos y realidades. #CuidarnosYVacunarnos  
 https://fb.watch/40Y8AZqTQH/"
Gobernación de Antioquia,@GobAntioquia,2021-03-04T13:19:40.000Z," Queremos resolver todas tus dudas con relación al proceso de inmunización en Antioquia.
No te pierdas el Webinar: COVID-19: Vacunación en adultos mayores, mitos y realidades.
 Jueves 4 de marzo
 2:30 p.m
 #FacebookLive 
@SaludAntioquia"
Presidencia Colombia,@infopresidencia,2021-03-04T12:12:46.000Z," #Noticia | El Ministro de Salud, 
@Fruizgomez
, resaltó que durante la pandemia del covid-19, la telemedicina ha tenido una gran revolución en la atención a los usuarios, y se ha convertido en una importante herramienta para el sector salud en Colombia.En medio de la pandemia, la telemedicina ha tenido una verdadera revolución en Colombia: MinSalud
Este miércoles, en el programa ‘Prevención y Acción’, el Ministro de Salud, Fernando Ruiz Gómez, resaltó que durante la pandemia del covid-19 la telemedicina ha tenido una gran revolución en la...
idm.presidencia.gov.co"
Presidencia Colombia,@infopresidencia,2021-03-04T03:08:43.000Z,"En marzo llegarán a Colombia 2,3 millones de vacunas de Sinovac: Presidente 
@IvanDuqueEn marzo llegarán a Colombia 2,3 millones de vacunas de Sinovac: Duque
El Presidente Iván Duque Márquez confirmó este miércoles que “aumentamos la distribución de (la vacuna) Sinovac, donde en el mes de marzo estaremos hablando ya de más de 2’300.000”.
idm.presidencia.gov.co"
Secretaría de Salud de Valle del Cauca,@secsaludvalle,2021-03-04T02:43:25.000Z,"ACTUALIZACIÓN 
 03/03/2021 Cifras COVID-19 en el Valle del Cauca."
Alcaldía de Bogotá,@Bogota,2021-03-06T23:35:20.000Z,"Así fue el homenaje solidario de 
@PoliciaBogota
 a quienes nos han dejado a causa del COVID-19. 

#UnAñoSalvandoVidasCitar Tweet
Mayor General Oscar Antonio Gómez Heredia
@PoliciaBogota
 · 7h
#HeroeDelCuadrante |Unidos en este sentido homenaje solidario 
a lo largo y ancho de nuestra hermosa capital  #UnAñoSalvandoVidas 
@Bogota 
@MinSaludCol"
Gobernación de Antioquia,@GobAntioquia,2021-03-04T21:29:46.000Z,"UNIDOS hemos alcanzado los más grandes triunfos.
En equipo vamos a derrotar el COVID-19. 
@aristigol09
, 
@JUANPABLOANGEL
, 
@higuitarene
 y 
@anrive10
 tienen clara para GANAR los más duros partidos.

Llegó el refuerzo que tanto esperábamos: la VACUNA
 #CuidarnosYVacunarnos"
Gobernación de Antioquia,@GobAntioquia,2021-03-04T20:27:42.000Z,"“Mi mensaje para los adultos mayores es: no le tengan miedo a la vacuna, tengámosle miedo al COVID-19”: Sigifredo Ospina, Médico microbiólogo, profesor de la 
@UdeA
, en COVID-19: Vacunación en adultos mayores, mitos y realidades. #CuidarnosYVacunarnos 
 https://fb.watch/40Y8AZqTQH/"
Gobernación de Antioquia,@GobAntioquia,2021-03-04T20:26:28.000Z,"“Si después de vacunarse la persona presenta síntomas debe consultar”: Carlos Velásquez, Médico epidemiólogo 
@SaludAntioquia
, en COVID-19: Vacunación en adultos mayores, mitos y realidades. #CuidarnosYVacunarnos  
 https://fb.watch/40Y8AZqTQH/"
Gobernación de Antioquia,@GobAntioquia,2021-03-04T20:19:39.000Z,"“La vacuna es un atajo para ponerle barreras a este virus”: Carlos Velásquez, Médico epidemiólogo 
@SaludAntioquia
, en COVID-19: Vacunación en adultos mayores, mitos y realidades. #CuidarnosYVacunarnos  
 https://fb.watch/40Y8AZqTQH/"
Gobernación de Antioquia,@GobAntioquia,2021-03-04T20:02:36.000Z,"“Lo más importante es esperar para aplicarnos la segunda dosis. A la IPS le corresponde llamar a los ciudadanos”: Carlos Velásquez, Médico epidemiólogo 
@SaludAntioquia
, en COVID-19: Vacunación en adultos mayores, mitos y realidades. 
 https://fb.watch/40Y8AZqTQH/"
Gobernación de Antioquia,@GobAntioquia,2021-03-04T19:57:21.000Z,"“Es fundamental seguirnos cuidando. Debemos usar el tapabocas de manera adecuada”: Carlos Velásquez, Médico epidemiólogo 
@SaludAntioquia
, en COVID-19: Vacunación en adultos mayores, mitos y realidades. #CuidarnosYVacunarnos  
 https://fb.watch/40Y8AZqTQH/"
Marta Lucía Ramírez,@mluciaramirez,2021-03-04T19:29:28.000Z,"Con asignación más eficiente de subsidios en Sisbén IV se benefician las familias más vulnerables 
, y especialmente la población informal, gravemente afectada por la pandemia. ¡Paso fundamental para agilizar procesos y avanzar en focalización 
 del gasto público!Citar Tweet
Diario La República
@larepublica_co
 · 4 mar.
DNP pedirá a la ciudadanía hacer una actualización de la encuesta del Sistema de Identificación de Potenciales Beneficiarios de Programas Sociales (Sisbén)  https://larepublica.co/economia/dnp-lanza-base-de-datos-del-sisben-iv-se-han-encuestado-235-millones-de-personas-3134563?utm_medium=Social&utm_source=Twitter#Echobox=1614867847…"
Gob de La Guajira,@LAGUAJIRAGOB,2021-03-07T02:49:25.000Z,"A la fecha se han notificado 16.324 casos de Covid-19 al sistema de vigilancia en salud pública de La Guajira, de los cuales 206 están activos."
Alcaldía de Bogotá,@Bogota,2021-03-07T02:38:00.000Z,"Hace un año se conoció el primer caso de covid-19 en Bogotá, así fue como nos preparamos y enfrentamos este reto 
#UnAñoSalvandoVidas¿Cómo nos cambió la vida con la Alerta Amarilla y el Simulacro Vital?
Al cumplirse un año de la pandemia en Bogotá, se recuerda lo que significó en su momento para la ciudad decretar la Alerta amarilla y el Simulacro Vital.
bogota.gov.co"
Canal Institucional,@InstitucionalTV,2021-03-04T21:00:00.000Z,"Hoy a las 
 6:00 p.m., el presidente 
@IvanDuque
 les contará a los colombianos de las últimas medidas de #PrevenciónYAcción adoptadas por el Gobierno contra el covid-19 y los avances en materia de vacunación. 

Infórmate por la pantalla de Canal 
@InstitucionalTV
 "
Gobernación de Antioquia,@GobAntioquia,2021-03-04T20:04:23.000Z,"“Afortunadamente hemos llegado con la vacuna a los 125 municipios de Antioquia”: Carlos Velásquez, Médico epidemiólogo 
@SaludAntioquia
, en COVID-19: Vacunación en adultos mayores, mitos y realidades. #CuidarnosYVacunarnos  
 https://fb.watch/40Y8AZqTQH/"
Gobernación de Antioquia,@GobAntioquia,2021-03-04T19:49:03.000Z,"“Es fundamental actualizar nuestros datos en la IPS“: Carlos Velásquez, médico epidemiólogo 
@SaludAntioquia
, en COVID-19: Vacunación en adultos mayores, mitos y realidades. #CuidarnosYVacunarnos  
 https://fb.watch/40Y8AZqTQH/"
Gobernación del Huila,@HuilaGob,2021-03-04T02:24:18.000Z,"9 casos de Covid19 se confirmaron hoy para el Huila

La Sala de Análisis del Riesgo para el evento Covid19 confirma 9 casos en 3 municipios distribuidos así:

7 casos en la ciudad de Neiva, 1 en Campoalegre y 1 en Guadalupe."
Secretaría de Salud de Valle del Cauca,@secsaludvalle,2021-03-04T02:23:22.000Z,"#Noticia
 || En atención a la directriz del Ministerio de Salud y, de acuerdo con evidencia científica sobre la corta inmunidad de quienes han contraído el virus, las personas que tuvieron COVID-19 serán incluidas dentro del Plan Estratégico de VacunaciónPersonas que tuvieron COVID-19 serán incluidas en el Plan Estratégico de Vacunación
En atención a la directriz del Ministerio de Salud y, de acuerdo con evidencia científica sobre la corta inmunidad de quienes han contraído el virus, la secretaria departamental de Salud.
valledelcauca.gov.co"
SecretaríaSaludCesar,@CesarSecSalud,2021-03-04T02:23:03.000Z,"#ReporteDiario reportamos 30 nuevos casos de Covid-19, procedentes de:
Valledupar 14
Bosconia 11
La Gloria 2
Pailitas 1
Pelaya 1
San Alberto 1"
Gobernación del Meta,@GobMeta,2021-03-04T02:13:55.000Z,"Hoy recibimos 585 pruebas negativas de #Covid_19 y 36 positivas así: Villavicencio 24, Puerto López 3, Puerto Gaitán 3, Cumaral 2, Uribe 2, Acacías 1 y San Martín 1. 

Además, 85 recuperados, 30 en UCI y lamentablemente 1 fallecido."
Alcaldía de Bogotá,@Bogota,2021-03-07T02:58:00.000Z,"A un año de la pandemia del COVID-19, Bogotá cuenta con una red nueva de 84 kilómetros de bicicarriles.
Ahora con la Política Pública de la bici podremos fortalecer la calidad de los viajes y aumentar el número de biciusuarios. 
#UnAñoSalvandoVidasEl coronavirus y nuestro reencuentro con la bicicleta
En la pandemia Bogotá asumió el desafío de evolucionar para no estancarse y por ende la bicicleta pasó a ser la protagonista de la movilidad capitalina.
bogota.gov.co"
Secretaría Distrital de Salud,@SectorSalud,2021-03-05T01:32:00.000Z,"A pesar de que el proceso de vacunación contra el covid-19 sigue avanzando en Bogotá, NO podemos descuidar otras medidas que nos protegen:
Uso de tapabocas
Mantener espacios ventilados
Evitar reuniones

#BogotáSeCuidaSecretaría de Salud hace llamado para no relajarse con medidas de autocuidado
La ciudad requiere que el 70 % de la población esté inmunizada para alcanzar la inmunidad de rebaño. En este momento no se ha alcanzado el 1 %.
bogota.gov.co"
Alcaldía de Bogotá,@Bogota,2021-03-04T19:30:00.000Z,"¡Todos los esfuerzos de cuidado han valido la pena! 

Recuerda, a la par de la vacunación, debemos seguir cuidándonos. 
Tapabocas
Ventilación
No reuniones
Vacunación
#BogotáSeCuidaSecretaría de Salud hace llamado para no relajarse con medidas de autocuidado
La ciudad requiere que el 70 % de la población esté inmunizada para alcanzar la inmunidad de rebaño. En este momento no se ha alcanzado el 1 %.
bogota.gov.co"
Gobernación de Santander,@GobdeSantander,2021-03-04T12:22:05.000Z,"Además, se reportan 129 nuevos contagios de COVID-19, los casos se encuentran en los municipios de: Bucaramanga (39), Charalá (1), Concepción (2), Curití (1), D. E. Barrancabermeja (8), El Socorro (4), Enciso (1), Floridablanca (7), Girón (4), Málaga (40), Matanza (1), (hilo)"
Gobernación del Huila,@HuilaGob,2021-03-04T02:24:19.000Z,"El porcentaje de ocupación de Unidad de Cuidados Intensivos en el departamento culminó la jornada en 48% y en la ciudad de Neiva en 60%.

Hoy se notifican 4 casos de fallecimiento 1 en Algeciras, 1 en Tello y 2 en Neiva, la estadística de decesos por Covid19 se eleva 1.737."
MAURICIO AGUILAR HURTADO,@MAguilarHurtado,2021-03-04T02:00:51.000Z,"¡Avanzamos en la inmunización!

2.447 dosis Sinovac están siendo distribuidas a los municipios. Estos biológicos se aplicarán al personal de la salud y adultos mayores de 80 años en centros de larga estancia."
Territorial de Salud de Caldas,@saluddecaldas,2021-03-04T01:37:41.000Z,"#ReporteCovid-19

Reportamos 68 nuevos casos en #Caldas y 2 personas fallecidas por Covid-19 en Manizales. Reportamos además 3 personas fallecidas por otras causas. 2 en Manizales y 1 en La Dorada. Con esta cifra asciende a 45.963 los  confirmados."
Alcaldía de Bogotá,@Bogota,2021-03-06T23:59:50.000Z,"A un año de la pandemia el secretario de salud Alejandro Gómez, destaca los aprendizajes del sector salud y la acertada respuesta del Distrito ante la llegada del coronavirus. #UnAñoSalvandoVidas“La gran enseñanza es que la vida es irremplazable”: Secretario de Salud
A un año de pandemia, el secretario de Salud destaca los aprendizajes del sector salud y la acertada respuesta del Distrito ante la llegada del coronavirus
bogota.gov.co"
Canal Institucional,@InstitucionalTV,2021-03-06T12:00:01.000Z," Hasta el 1 de abril, Avianca suspendió más de 20 rutas de vuelos internacionales debido a la emergencia por la pandemia del covid-19, conoce cuáles son aquí Estas son las 24 rutas de vuelo suspendidas por Avianca | A Colombia la hacemos todos
canalinstitucional.tv"
Secretaría Distrital de Salud,@SectorSalud,2021-03-06T01:27:00.000Z,"Bogotá conmemorará la solidaridad, cuidado y resiliencia de sus habitantes y a homenajeará a quienes fallecieron por covid-19.

Conoce todos los detalles Un año de pandemia: Bogotá rendirá homenaje a fallecidos por COVID-19
Este sábado 6 de marzo, Bogotá hará un reconocimiento a la solidaridad, cuidado y resiliencia de su gente; así como un homenaje a fallecidos por COVID-19.
bogota.gov.co"
