Nombre de usuario,Usuario,Fecha,Texto
Din Dan,@78k_dan,2021-02-19T02:15:43.000Z,"Winners culiaos esperen su turno para la vacuna, si saben que no son cronicos, ni prioridad, ni estan en el grupo de edad de vacunas.
SOLO SON UNOS EGOISTAS CULIAOS QUE SE SALTAN LA FILA.

#YoMeVacuno 
#YoEsperoMiTurno
#VacunaGate"
Pamelita bo #Apruebo,@Pamib1,2021-02-19T02:08:54.000Z,"La culpa d esto aparte del gobierno la tiene toda la gente que ha estado hinchando en redes con lo del #YoMeVacuno yhaciendo ver q con esto se termina todo cuando no es así y hacen falsas expectativas,ahora hasta los jóvenes sanos vacunados antes q los q si necesitan  #VacunaGate"
Lina Ma Ramirez L,@linamariarl,2021-02-19T01:49:15.000Z,"Mañana empieza la vacunación en la bella #Manizales #QueDicha #YoMeVacuno #Quenoparemos 
@chot_h
 #Esunanuevaetapa "
famadeamerica,@famadeamerica_,2021-02-19T01:47:43.000Z,Era esperable que el neoliberalismo se cagara en cualquier esperanza de igualdad social que podíamos tener en este país #YoMeVacuno
mesiguensuspendiendo,@no_tan_obvia,2021-02-19T01:45:07.000Z,"Es tan poco el pudor de esta gentuza asegurada winner, que es cosa de buscar en Instagram El hashtag #YoMeVacuno pa indignarse"
Rodrigo Loyola,@rorroloyolaj,2021-02-19T01:29:25.000Z,"Hoy vacunaron a mis padres en Antofagasta. Si hacemos bien este proceso de vacunación, más temprano lograremos retomar las actividades suspendidas por la pandemia. Por ahora, a cuidarnos. #YoMeVacuno"
Paola Silva Orozco #MeQuedoEnCasa,@dipasior,2021-02-19T01:21:23.000Z,"#YoMeVacuno Mientras nos llega la hora de vacunarnos a los crónicos, debemos seguir cuidandonos. No salgamos de vacaciones, no vamos al mall, la mejor vacuna es seguir en nuestras casas"
Alexandra Díaz Vásquez,@Alexandra_Diaz,2021-02-19T01:15:06.000Z,"Soy muy feliz viendo las fotos de las personas que ya han sido vacunadas!! 
 Qué emoción!!!  #YoMeVacuno"
#TeAposteYTePerdi,@Lostie21,2021-02-19T01:11:03.000Z,"Como justifica un enfermo crónico su patología? O solo se apela a la “buena voluntad” del Chileno? 

#VacunaGate #YoMeVacuno"
Jose L Acevedo,@JoseLAcevedo,2021-02-19T01:10:31.000Z,"Con este circo de las vacunas , ahora lo único que falta es que por orden presidencial tengamos que tatuarnos una placa conmemorativa : ""Gracias a Iván Duque #YoMeVacuno""."
Seba Yevenes,@SebaYevenes,2021-02-19T00:49:05.000Z,"Ajajajajaajaj que desastre el proceso de #YoMeVacuno 
Vacunan a cualquier pelmazo menos a quienes deben vacunar. La verdad como va de nefasto todo el proceso de #COVID19 en Chile ni me extraña.

#VacunaGate"
Álvaro,@Alvaroeamz,2021-02-19T00:44:00.000Z,"Filo, voy a inventar cualquier weá de excusa  para que me vacunen, total anda tanto weon que no encaja en ningún grupo de prioridad que se está vacunado que ni culpa sentiría. El proceso ya se chacreó  y se convirtió en un circo 
 #VacunaGate #YoMeVacuno"
Axel Troncoso,@Axel_Troncoso,2021-02-19T00:41:43.000Z,"Eso de saltarse la fila 
 #YoMeVacuno cuando corresponda. Seamos responsables po!"
Felipe Abalos #YoVoteRechazo,@abalosfelipe,2021-02-19T00:30:40.000Z,"Que miserables esos Alcaldes que están usando la vacuna contra el #Covid_19 con fines electorales incumpliendo el calendario del Ministerio de Salud, todo mal, mi total rechazo y repudio a este tipo de actitudes reñidas con la moral y la ley..

#YoMeVacuno #VacunaGates"
Pazz,@pazz_abarca,2021-02-19T00:05:30.000Z,"Mamá vacunada. Que tranquilidad 
 #YoMeVacuno #Covid_19"
Sabrina Demirdjian,@sabridemir_3527,2021-02-19T00:00:28.000Z,"Ya completamente vacunada!! 
#YoMeVacuno #VacunaCOVID19"
Cristian Rodríguez,@CDavid_RC,2021-02-18T23:58:45.000Z,"Saben que es lo más bonito de todo? 

Ver las fotos del personal médico, chicaneando de la mejor forma que se están vacunando.

Enserio si que lo merecen

Amo ver esas publicaciones y esos rostros de alegría 

¡Merecen ese chicaneo! 
#YoMeVacuno"
#TeAposteYTePerdi,@Lostie21,2021-02-18T23:58:33.000Z,"El gobierno de 
@sebastianpinera
 junto con lego 
@DrEnriqueParis
 están dándole prioridad de vacuna desde influencer hasta monitores de zumba, dejando a los enfermos crónicos como última prioridad. A ese nivel hemos llegado. #VacunaGate #YoMeVacuno"
R. Rodríguez Oróstica,@_ObreroCs,2021-02-18T23:45:47.000Z,"Finalmente la épica inicial de #YoMeVacuno, dió paso al ya clásico e intuible ""saltarse la fila"". El ethos criollo otra vez al ruedo. #UnPaisGeneroso"
Marce Ruiz,@mruiza,2021-02-18T23:43:52.000Z,Para variar los alcaldes dando jugo!!! #YoMeVacuno cuando me corresponda 
LUCHO AK7,@LuchoAK7,2021-02-18T23:32:01.000Z,"Conozco 3 p. que no se van a vacunar con la vacuna de #Piñera 
 #YoMeVacuno #YoNoMeVacuno"
Claudia M. Rojas,@claumarcerr,2021-02-18T23:26:08.000Z,"Primera dosis  
 ....pero de botox, porque la vacuna del Covix aún no llega #VacuNADA
 #YoMeVacuno"
Fabian Mendoza,@Fabianmendoza,2021-02-18T23:24:03.000Z,"7.854 vacunados en Colombia hoy, a corte de 5:00 pm.

Van afinando el ritmo.
#VamosColombia!!
#YoMeVacuno"
SEBASTIAN SEGURA,@spitfire3006,2021-02-18T23:01:36.000Z,"Que gratificante es ver a los amigos en primera línea vacunándose. Así sea poco pero vamos viendo la luz al final del túnel (puede estar lejos aún el final? Seguro)

#YoMeVacuno #COVID19"
Daniela Mendiz,@dmendiz,2021-02-18T22:53:04.000Z,Al final se chacreó lo de las vacunas.....la viveza del chileno finalmente apareció en desmedro de los grupos reales de riesgo #YoMeVacuno
H,@hernan_sr,2021-02-18T22:51:52.000Z,"Lo de chile es igual que el escandalo de perú, la diferencia que acá fueron mas weones, publicaron sus fotos con el carnet  en instagram con el  Hashtag #yomevacuno 
#VacunaGate
#VacunaGateChile"
Alfonsina Yaikinova,@LaAlfonsina71,2021-02-18T22:42:09.000Z,"Están vacunando a los más vivos!!!

Literal 

#YoMeVacuno"
Cariru,@Kariikarii,2021-02-18T22:23:06.000Z,Vacunen a los enfermos crónicos! #YoMeVacuno
Ana Sofia Sierra,@LaSierra3,2021-02-18T22:14:49.000Z,"A mí me llegan a sacar de una foto...
Y no lo supero.
#YoMeVacuno"
Adry Tamayo,@AdryTamayoE,2021-02-18T21:43:56.000Z,"Y ahora las fotos de... Y yo ya me vacuneeee
#YoMeVacuno "
ivo,@ivo_40ok,2021-02-18T21:35:12.000Z,"Me gustaría tener un pensamiento #antivacuna estaría bastante más tranquilo, sin ansiedad y no condenando a los que se saltan la fila y se vacunan cuando quieren!! Puta que da rabia. No aplica sumario sanitario a todos esos alcaldes corruptos! #YoMeVacuno #soycronico"
#EscañosReservados,@monosdelatele,2021-02-18T21:31:16.000Z,"Que alguien explique por qué la "" peferencia"" de vacunar a Pacos en vez de enfermos crónicos #YoMeVacuno
Por qué 
@evelynmatthei
  @DeProvidencia
 se prestan para esta injusticia 
Quien dio la orden 
@DrEnriqueParis
  @ministeriosalud
 @min_interior
 
#ElPeorGobiernoDeLaHistoria"
Alejandra Cabrera,@AlejaCabreraP,2021-02-18T21:29:59.000Z,"""A vacunar que a eso vinimos"" 
@ClaudiaLopez
. Y sí, las altas coberturas de vacunación no se alcanzan con fotografías y espectáculos, se alcanzan con dosis de vacunas aplicadas. Gran trabajo el del equipo del 
@SectorSalud
. #YoMeVacuno"
constanza saavedra ن,@ConiscSaavedra,2021-02-18T21:25:13.000Z,"¿Profesores o  personas con enfermedades crónicas? Ambos son grupos prioritarios. La educación es un derecho y un bien y si el profesor se contagia, sufren sus alumnos. Pero si un enfermo crítico se contagia, se muere. El derecho a vivir siempre debe ir primero. #YoMeVacuno"
karo kardona,@karokardona7,2021-02-18T21:15:45.000Z,"Mañana me vacunan contra el Covid19 y no niego q tengo el propio culillo, pero... #YoMeVacuno"
El de los nombres raros,@FairlaneGhelboe,2021-02-18T20:56:03.000Z,"Me acaba de despertar una llamada importante... MAÑANA ES MI CITA PARA VACUNACIÓN CONTRA LA COVID19

#YoMeVacuno"
Dani,@pgdl11,2021-02-18T20:56:00.000Z,"Inicia la vacunación en Colombia 
 en Barranquilla MiRedIps cumple con el programa de Vacunación, #YoMeVacuno y tú?"
Paula Alejandra,@AlejandraSanCo,2021-02-18T20:55:48.000Z,"No es #yomevacuno, es #yologrévacunarme"
Alejandro García,@Alejvgarcia,2021-02-18T20:45:21.000Z,"Y si empezamos a hacer una lista con la fila para vacunarnos? 

1. Alejandro García 
#YoMeVacuno"
Ivan Vasquez,@vasquezivanpty,2021-02-18T20:44:52.000Z,Felicidades a todos esos médicos y personal de salud que están subiendo en redes sus fotos recibiendo la vacuna covid-19. Es muy importante para la campaña antivacunas que hace tanto daño a la salud del mundo. Los exhorto a todos que suban sus fotos con el hashtag #YoMeVacuno
Claudio A. Vargas,@claudioskys,2021-02-18T20:36:43.000Z,"Me impresiona la gente joven vacunada subiendo los carnet de vacuna... no sé si trabajar en una empresa o reparticiòn estatal les da prioridad y calidad de esenciales frente a personas entre 18-60 con 1,2,3 enfermedades cronicas, me daria verguenza subir la foto #YoMeVacuno"
Gloria Ximena,@GloriaV20366345,2021-02-18T20:19:15.000Z,Habla por si solo #YoMeVacuno
C,@gold_rush28,2021-02-18T20:14:17.000Z,"Fue tanto la fatiga que me dejo la vacuna , que me desmaye en la pega
 #YoMeVacuno #COVID19 #PlandeVacunacionCovid19"
MAURICIO TORRES P,@MAURICIOTPARDO,2021-02-18T19:41:05.000Z,#YoMeVacuno Las gracias a Dios y a los médicos y las personas que ayudaron a que llegara la #Vacuna al país!!! Pero a políticos y gente que quiere ganarse ave marias ajenas !!! Se les recuerda señores al servidor público se le paga por su Trabajo. #VacuNADA
ana beatriz pizarro,@anabeatrizpizar,2021-02-18T18:24:19.000Z,"que emoción ver a todos los que ya se han vacunado 
 #YoMeVacuno"
SoyPeter,@PeterStayWay,2021-02-18T18:08:13.000Z,"Pregunta 
@ClaudiaLopez
 a los celadores y las señoras del aseo también les están colocando las vacunas ? #VacunaGates #YoMeVacuno"
veranista,@lamentabl3ment3,2021-02-18T18:07:12.000Z,"Vacunada al fin! Gracias por nada minsal y su pésimo calendario 
#YoMeVacuno"
Cactus Del Desierto,@CactusDesierto,2021-02-18T18:04:17.000Z,"#YoMeVacuno
No han vacunado a los profesores, ni personas con enfermedades crónicas y el petiso y su séquito de aweonaos tiran el #YoMeVacuno .bien cara raja !!"
Luis Valdés,@__Valdes,2021-02-18T18:00:24.000Z,"Soy adulto, sin enfermedades crónicas, teletrabajo, salgo de mi casa 3 horas por semana.
#YoMeVacuno pero al final, de los últimos."
Cecilia Suárez I.,@cecilia_suarez,2021-02-18T17:56:50.000Z,"Estimad@s para quienes toman anticoagulantes les puedo comentar que después de vacunarse te pasan una compresa fría, la cual colocas en el lugar  de punción y no hay hemorragia ni moretón.
Cordialmente.
#YoMeVacuno"
Wendy Rivas,@Wyrivas,2021-02-18T17:56:48.000Z,"Sí, son muy pocas vacunas, ciertamente lo han vuelto un acto político y demás pero yo si veo una luz de esperanza y de felicidad que llegarán vacunas #YoMeVacuno"
Dani García,@XenxuDany,2021-02-18T17:56:13.000Z,¡¡¡2° dosis puesta!!! #YoMeVacuno 
UnNoEscritor,@UnNoEscritor,2021-02-18T17:55:09.000Z,Y ¿Con qué #YoMeVacuno? Si no alcanzan ni para el personal de la #salud.
Diego A. Torres G.,@DiegoTorres_Fis,2021-02-18T17:52:57.000Z,"Se que nadie famoso asistirá a mi vacunación contra el #COVID19. Pero cuando eso pase lloraré en verdad, esa inyección es el triunfo de la ciencia y del avance tecnológico de la humanidad.

#YoMeVacuno"
Wilson Cediel,@cedielmarin,2021-02-18T17:29:44.000Z,"#YoMeVacuno
Debemos acudir a esta cita cuando nos corresponda.
La espera ha sido larga pero es una esperanza para superar un año de Pandemia. De los gobiernos nacional y locales esperamos seriedad, esto no debe ser un show con cada dosis."
Susana Zúñiga,@Susana_ZZ,2021-02-18T17:18:30.000Z,"Feliz porque mis papás, mayores de 65, hoy recibieron la primera dosis de SINOVAC. Por fin estarán más protegidos :) #YoMeVacuno 
Sólo falta mi hermana, que es profe, ojalá no hayan cambios en el calendario del 
@ministeriosalud
 pero todo puede pasar con este gobierno"
Paulina Astroza,@PaulinaAstrozaS,2021-02-18T17:15:25.000Z,"Mamá, papá, abuela y suegra con primera dosis de vacuna 
 #YoMeVacuno cuando me toque por edad. Feliz por ellos! Espero volver a verlos pronto "
Ninita,@apsumalc,2021-02-18T17:03:59.000Z,"El gobierno llama a respetar el #calendariovacunacion . Si ellos lo hicieran primero sería fantástico.  Hasta hace 2 días tenia fecha y hoy ya no según el ""nuevo"" calendario.#YoMeVacuno #quieroVacunarme #chile 
@DrEnriqueParis"
Manu Palominos Malbrán,@manupalominos,2021-02-18T17:02:05.000Z,"A usted si no le corresponde, no ponga el brazo para vacunarse. Así de simple. Aunque le digan que no hay gente o que no pasa nada. No espere una sanción o el llamado de una autoridad. La probidad y honestidad parte por casa. #YoMeVacuno"
Aleidys Coll M.,@lacollphoto,2021-02-18T16:35:35.000Z,"Ver fotos de vacunados es una felicidad, vacunémonos de esperanza #YoMeVacuno"
Solo Es Mi Opinion,@SoloEsMiOpinio6,2021-02-18T16:35:25.000Z,Hay que priorizar la salud y vida de las personas que procedimientos ridículos y me atrevo a decir faranduleros que hace el gobierno colombiano #YoMeVacuno #Colombia
AModoMio,@Marfredhi,2021-02-18T16:34:44.000Z,"Los enfermos crónicos de Chile comenzarán a recibir la vacuna contra el COVID-19 durante la segunda semana de marzo. Apenas se sepa la fecha,parto altiro a vacunarme porque 
#YoMeVacuno"
Lipe (Apruebo + CC),@lipe_tweets,2021-02-18T16:32:29.000Z,Que tiene de escencial el ministerio de relaciones exteriores si todo se hace por mail o telefono? #YoMeVacuno
rmc,@el_mir_cas,2021-02-18T16:30:17.000Z,Empezaron los piutos y las influencias para vacunarse primero!!!#YoMeVacuno
WOrMo,@uvitaortiz,2021-02-18T16:25:09.000Z,"Colombia:único país del mundo donde su presidente  juega al publicista con la vida ajena. Qué indolencia. 
#YoMeVacuno #DuqueShowsero #DuqueInepto"
SitaToc,@SitaToc,2021-02-18T16:22:30.000Z,"139 fallecidos
139 familias que lloran a un ser querido.
#YoMeVacuno"
𝕁ota,@Jpjordan16,2021-02-18T16:21:02.000Z,"Porque diablos se tenian que desordenar con el calendario de vacunación, todo estaba funcionando tan bien #YoMeVacuno"
Brandy,@brandy87899345,2021-02-18T16:19:59.000Z,"#YoMeVacuno mi mami es cronica i she tiene qe vacunar
Entiendan meldas"
•,@R_97GL,2021-02-18T16:18:43.000Z,Que asco la politiquería cochina que retrasa la jornada de vacunación en Cali solamente para que el “Honorable ministro” salga en la hijueputa foto. #YoMeVacuno
Don Rena,@donrenatos,2021-02-18T16:13:27.000Z,"Espero estar equivocado, aunque temo cuando el 
@GobiernodeChile
 pierde la humildad y se “quiebra” con un éxito, todo se da vuelta y queda la cargada. Lo siento, hay experiencia. #YoMeVacuno #COVID19"
sofia valdivia,@sofiapazval,2021-02-18T16:12:11.000Z,"Somos noticia en muchos países de latino América por ir punteros en vacunación y acá lo único que hacen es boicotear todas medidas !!! Yo estoy orgullosa de cómo se ha llevado la pandemia 
! #YoMeVacuno 
@GobiernodeChile
 @DrEnriqueParis
 @jmanalich"
Isabel83,@Isabel8316,2021-02-18T16:11:33.000Z,"#YoMeVacuno En tv dicen q quieren incentivar la vacunación; bien pero es difícil si cambian las fechas y se revisan los calendarios y faltan grupos etáreos y de trabajadores de educacion ,sólo los de 60! la mayoría de profesores son menores!!!"
Gemita,@gedelosamuca,2021-02-18T16:07:14.000Z,Si usted se saltó la fila de la vacunación... por favor no presuma en RRSS y quédese en silencio.... no le hace nada bien a nuestro país este tipo de actitudes #VacunasVip #VacunasCOVID #YoMeVacuno
PE,@pelguetab,2021-02-18T16:06:43.000Z,"Oigan , yo se que lo de las vacunas es un hito, y ademas se ha hecho relativamente en orden. Pero lo de los profes no se supone que es por orden de edad? #yomevacuno y por qué ahora se quieren colar todos!"
Claudia Olmedo,@piscosommelier,2021-02-18T15:43:00.000Z,"Soy paciente crónica, tengo 51 años. Hoy me entero, que se cambió, el calendario de vacunación. No puedo evitarlo, estoy llorando desconsoladamente. Estoy en ascuas, quiero retomar mi vida, o mejor dicho, mi nueva vida! 
 #enfermoscronicos #YoMeVacuno"
César Polanía,@cjotapolania,2021-02-18T15:30:05.000Z,¿Saben qué virus es peor que el covid y además eterno? El de la politiquería cochina que retrasa la jornada de vacunación en Cali para que el señor ministro salga en la hijueputa foto. ¡Qué asco! #YoMeVacuno
Camifemininja,@camilaolazo,2021-02-18T15:25:35.000Z,"Expert@s han explicado un millón de veces que la FACH NO TIENE AVIONES CAPACITADOS PARA EL TRANSPORTE DE LAS VACUNAS, pero aún hay personas diciendo ""y lis ivionis de la FACH"" ¿en serio? ¿tanto cuesta entender? 

#Pfizer #YoMeVacuno"
Peter Loch Concejal de Providencia,@PeterLochT,2021-02-18T15:24:31.000Z,"Por qué la obsesión del 
@GobiernodeChile
 con la vuelta a clases. Esto dejó sin fecha de vacunación a enfermos crónicos cuyas patologías son de alto riesgo. 
@ministeriosalud
  #COVID19 #YoMeVacuno"
Semáforo Regresivo,@semaforegresivo,2021-02-18T15:22:34.000Z,"Y entonces 
@petrogustavo
 le hace una solicitud al Gobierno de España para que nos donen las vacunas que no usen y el Gobierno se molesta. El mismo Gobierno solo trae 25.000 vacunas y nadie se molesta 
. eso si parecen los sobrantes no usados por una gran nación jaaja #YoMeVacuno"
José B Martínez,@ElBlacho,2021-02-18T15:21:01.000Z,"#YoMeVacuno contra el Virus de la extrema derecha, y también de la extrema estupidez."
Catalina IP,@Catalineko,2021-02-18T15:20:49.000Z,Estoy en espera de exámenes médicos. Me dicen que los disculpe que se va a demorar porque llamaron a los médicos a vacunación. No importa la demora!! que alegría que por fiiin puedan trabajar con mas tranquilidad! #YoMeVacuno  #bogotá
Señor Kampos (Rodrigo),@Racch2001,2021-02-18T15:06:44.000Z,"Mi mamá por fin se pudo vacunar hoy. No se si estoy más feliz por eso o porque dice que no duele. 

#YoMeVacuno"
Nicolás Torres Bolívar,@Nicolas_TorresB,2021-02-18T15:04:39.000Z,"Inunden las redes de vacunados felices. Ya dejen su odio y mezquindad. 
Gracias a los médicos, enfermeros y personal asistencial por esta Batalla! Menos quejas más agradecimientos. #YoMeVacuno #FelizJueves"
Ed Castiblanco,@IngECastiblanco,2021-02-18T14:57:51.000Z,"Población Colombiana: 48´258.494

Vacunas en el territorio: 50.000, para vacunar al 0.1036% solo con la primera dosis.

Vacunados: 18 personas, 0.0000373%.

Son datos y hay que darlos. Vamos bien 
!

#YoMeVacuno"
𝒜𝓃𝒹𝓇é𝓈 ℛ𝓊𝒾𝓏 𝒢𝓊𝓉𝒾é𝓇𝓇ℯ𝓏,@kevinruizgut,2021-02-18T14:48:55.000Z,"La vacuna en las proximas elecciones reemplazará al tamal y a la bolsa de cemento en definitiva la clase política colombiana es una masa purulenta.

#VacunarseEsSalud #YoMeVacuno #DuqueShowsero"
"Cris
11 RAZONES (+
)",@Generacionot171,2021-02-18T14:44:38.000Z,"Ya he recibido la segunda dosis de la vacuna!!! 
Vamos un último esfuerzo #YoMeVacuno"
Claudio M. Velazco,@ClaudioMVelazco,2021-02-18T14:42:13.000Z,"ME ALEGRO MUCHO POR LOS #ABUELOS QUE DESDE HOY SE PODRÁN EMPEZAR A APLICAR LA #VacunaCOVID19.
CADA PERSONA VACUNADA ES UNA ESPERANZA EN ESTA LUCHA CONTRA EL VIRUS.
#VACUNATE
, #YoMeVacuno (cuando me toque el turno)."
nαtαliα,@pistachus_,2021-02-18T14:41:40.000Z,2 dosis puesta #elprincipiodelfin #yomevacuno 
WLADIMIR GALLARDO,@Wlad_Gallar,2021-02-18T14:28:57.000Z,"Es injusto el criterio de vacunacion, una persona de 40 años que tenga diabetes, una de 50 años con cancer pulmonar por tabaco o una de 30 años con problemas cardiacos por obesidad, estan asi por que se auto destruyeron.

Yo Privilegiaria a los sanos.
#YoMeVacuno"
David,@doleiva,2021-02-18T13:22:17.000Z,"Papás con su primera dosis lista 
, próximamente los suegros...
Felices
#YoMeVacuno"
Víctor Urbano,@vicurbano,2021-02-18T13:20:39.000Z,"Es importante que nos vacunemos contra el COVID-19. No se dejen creer por lo que dicen en las redes sociales. Las vacunas son seguras y eficaces

#YoMeVacuno
#SiALaVacuna"
"Rodrigo
#CloversForAssange he/him",@RodrigoSeo,2021-02-18T13:05:26.000Z,"#LibertadALosPresosPoliticos  #HuelgaGeneral5Marzo  Ya saben desde Marzo 2021 Retomamos lo que dejamos Pendiente en el 2019 ... #chile // Lucho Jara , Mapuche ,  #ContigoCHV #PuertoMontt #YoMeVacuno #Bienvenidos13  , Tomás Bravo  , Lebu, Arauco , Corte Suprema , Panguipulli"
Francisco Vázquez,@Fran_Vazquez_,2021-02-18T13:04:20.000Z,"Me acaban de llamar para decirme que a mi madre, de 85 años, le ponen la primera dosis de la vacuna el lunes... 
 #YoMeVacuno "
José Ignacio Solano,@pepesolano,2021-02-18T13:01:54.000Z,"Felicito a la Municipalidad de San Miguel y su corporación Municipal, por su hermoso y útil espacio para la salud (SAR) inaugurado recientemente!   Ojalá lo cuidemos.
#YoMeVacuno Cesfam Recreo 
@Muni_San_Miguel"
Adr¥ GmZ,@adrypagomez,2021-02-18T12:56:39.000Z,"Dios gracias por este nuevo día 
 , gracias por mi turno de anoche
#YoMeVacuno"
Arturito 6402,@ArturitoCol,2021-02-18T12:50:18.000Z,#YoMeVacuno VENDO turno para aplicar vacuna estoy en los de adelante.
ROBERTO RHENALS,@ROJHY,2021-02-18T12:49:28.000Z,"#YoMeVacuno jajaja qué show con las vacunas, ahora Vicky Dávila lo compara con el circo según ella de la paz, no acepta las críticas jajaja"
GabrielPerezLira,@GabrielPerezL,2021-02-18T12:39:30.000Z,Pfizer y Moderna anunciaron que la variante sudafricana redujo la eficacia de sus vacunas contra el coronavirus. #Iquique #Chile #Covid19 #YoMeVacuno
Johnny A.Angel Núñez,@jangel_87,2021-02-18T12:35:11.000Z,"Alguien puede decir cuál es la función primordial para qué 
@mluciaramirez
 esté en llegada de vacunas y primeras aplicaciones (Bogotá-Sincelejo-Bogotá)?
Porque aparte de posar para fotos y estar haciendo politiquería no la veo haciendo nada más.
#YoMeVacuno"
Cristian NR,@ChristianF_92,2021-02-18T12:34:12.000Z,"Critican q las vacunas las hayan anunciado con rueda de prensa, fotos, seguimiento desde el avión, etc.
Con la alegría tan hpta q genera el hecho de q se salven vidas, Yo hubiera hecho una rumba nacional con alborada, carnavales, maicenada, declaro festivo y todo.
 #YoMeVacuno"
PEDRO NEL OSPINA MOR,@pedronelospina0,2021-02-18T12:30:48.000Z,"#YoMeVacuno 
Para que siempre se
resalte al Personal
de Salud
y no a los 
Politiqueros. 
Lo más importante 
es la Vacuna, NO la Foto."
Ernesto Yañez Selamé,@eryase,2021-02-18T12:30:08.000Z,"#YoMeVacuno
¡Hoy tenemos una misión país y debemos unirnos! Por eso hacemos un llamado extenso, amplio y muy necesario:
Convocar a todos y a todas a apoyar, difundir, informar y unirnos bajo una misma visión, bajo un mismo norte: las vacunas salvan vidas."
PEDRO NEL OSPINA MOR,@pedronelospina0,2021-02-18T12:29:20.000Z,"#YoMeVacuno 
Con la Esperanza que Personal de Salud, reciba 3 dosis:
2 de la vacuna Pfizer
1 PAGO INMEDIATO de sus salarios y prestaciones sociales.
En especial a quienes les adeudan varios meses y años.
@infopresidencia
 @MinSaludCol
 @PGN_COL
 @CGR_Colombia"
Sergio garibello,@Sergiogaribello,2021-02-18T12:28:54.000Z,"#YoMeVacuno  #Vacunacion  
@ClaudiaLopez
  les manda a decir (a vacunar mi hermano!!!) Menos charlá y más trabajo"
LZurita Informada,@ZuritaInformada,2021-02-18T11:32:11.000Z,"Lugares de vacunación en #ComunaProvidencia 
@evelynmatthei
  @pdazan
 @MeVacuno
 . 
#Yomevacuno"
Andrea,@ndrearc,2021-02-18T11:29:50.000Z,"Si hace un año me dicen q la mayor alegría iba a ser ponerte una vacuna,me hubiese echado a reír seguramente,hoy sin embargo me invade la emoción,es algo q no tiene explicación,simplemente se siente. No dudéis en ponérosla, no se trata de un negocio se trata de vida! #YoMeVacuno"
LALA OLAYA,@lalitaolaya,2021-02-18T10:54:00.000Z,"Y llegó un gran día para mi, hoy a las 1410 me vacuno #YoMeVacuno"
Claudia Olmedo,@piscosommelier,2021-02-18T10:33:17.000Z,"Muyyy buenos días!! 
 #FelizJueves #YoMeVacuno #ColoColo"
carlos e perez,@cperezd,2021-02-18T09:41:42.000Z,"Las vacunas deben ser populares pero la vacunación NO debe ser un acto populista.

La pedagogía comunitaria sobre la seguridad y utilidad de las vacunas debe ser ; cercana , didáctica , innovadora e interactiva. No son sólo fotos , carteles y retórica.

#YoMeVacuno"
Álvaro M.,@AlvaroApaMor,2021-02-18T09:18:17.000Z,"En estos tiempos, recibir el mensaje de que a tus abuelos les han puesto la primera dosis de la vacuna, es una bendita alegría.
#YoMeVacuno"
Ricardo Cárdenas Cor,@RicardocCard,2021-02-18T08:22:03.000Z,"Hoy me siento un poco más feliz 
, me he puesto la segunda dosis contra el covid, ha esperar reacciones 
.
#YoMeVacuno #vaccine #VacunaCOVID19"
Cris que pasó,@crisotero1,2021-02-18T06:18:38.000Z,"Ayer me vacuné de la segunda dosis de covid-19! Mi experiencia es nefasta, parece que me han dado una molida de palos en todo el cuerpo,fiebre y vómitos!! Espero que no sea así con todos! Voy a ver si duermo algo  #YoMeVacuno #COVID19 #PfizerVaccine"
MÓNICA MADROÑERO,@ANDREAA0223,2021-02-18T05:15:45.000Z,"Pero se tardaron, pero le debían sueldos,  pero hay masacres, pero a duque le quedó grande... Obvio, todo es cierto, y MUCHO más... Es un alivio, que haya vacuna y que haya llegado, alabar a duque por eso, definitivamente no, a la ciencia, definitivamente sí #YoMeVacuno"
Stephanny,@stephannylopezc,2021-02-18T04:50:50.000Z,Quisiera utilizar el hashtag #YoMeVacuno pero con la llegada de 50 mil vacunas para más de 35 millones de habitantes sería una humillación.
Jair Rodríguez,@jair3337,2021-02-18T04:37:35.000Z,"De razón duque pidió 50mil vacunas, poniendo de 18 en 18 le van a durar todo un año, felicidades desgraciados! 
@MinSaludCol
 #YoMeVacuno #Vacunacion  #VacunacionEnColombia #DóndeEstánLasOtras208Vacunas"
Zulma Cucunubá,@ZulmaCucunuba,2021-02-18T04:31:42.000Z,"La prioridad es vacunar, a la mayor cantidad de personas posible, el mayor número de horas al día posible. 

Esto no debe dar espera de eventos ni funcionarios por fuera de los protocolos estrictamente técnicos.

#YoMeVacuno"
Silvana Zapata Bedoya EPI-SIG-DS,@solsilvanazb,2021-02-18T04:13:49.000Z,"Bueno, hoy era el día del protocolo y esta bien. Cerremos ese capítulo.

Pero en serio: Por más fotos de personas vacunadas y menos de actos protocolarios.

#YoMeVacuno
#LasVacunasSalvanVidas
#NosVacunamosNosCuidamos"
WOrMo,@uvitaortiz,2021-02-18T03:58:05.000Z,"Se lo puedo ASEGURAR Sra... usted también muy en el fondo sabe que si  el Ubérrimo quedara en el Amazonas no se les hubiera olvidado.

..... usted Sra donde vive ?

#YoMeVacuno #DuqueInepto #DuqueShowsero #VacunasVip"
WOrMo,@uvitaortiz,2021-02-18T03:54:32.000Z,"lamento bajarlos de la nube una vez más ..ni son gratis ni hay q darle gracias al 
por las vacunas. El dinero de las vacunas sale del bolsillo de ustedes mismos? Es decir,con sus impuestos ya pagaron x sus vacunas. No se dejen meter el dedo en culete #YoMeVacuno #DuqueShowsero"
