,Unnamed: 0,Unnamed: 0.1,Nombre de usuario,Usuario,Fecha,Texto,Sentimiento
1958,1958,1958,Jorge Campusano Rodríguez ::.,@JorgeCampusanoR,2021-02-09,tata abuela vacunados mejores sensaciones dias ahora falta mama respiramos mas tranquilos,1
1959,1959,1959,r o f a ba,@rofaba,2021-02-09,millon dosis falta vacunados,1
1960,1960,1960,PorUnMundoMejor,@lilydoco,2021-02-09,mas 1 millon personas vacunadas buena noticia mas mil personal salud seguir cuidandonos,1
1961,1961,1961,Marcelino Mardones C.,@m_mardonesc,2021-02-09,superar millon personas vacunadas tan tiempo extraordinaria noticia,1
1962,1962,1962,ßeatriz,@21_selenit,2021-02-09,ok,1
1963,1963,1963,La salchicha más fea,@Ugliestsausage,2021-02-09,cada cuantos dias ponen dosis vacuna encuentro info,1
1964,1964,1964,Marisol Morales S.,@sulitamaria7,2021-02-09,manana vacuna papaaaaaaaaahhhhhhhhh seeeeehhhhhh,1
1965,1965,1965,Daniel Ruiz,@Danieldr8,2021-02-09,manana vacunan covid19 empezamos ver luz final tunel,1
1966,1966,1966,Patricio Otárola C.,@patobeatle,2021-02-09,millon brazos vacunados pertenecen abuelitas abuelitos sacado cresta toda vida familias chile,1
1967,1967,1967,Patricio Castillo Ll,@DHENOC,2021-02-09,veo malo gobiernodechile festine millon vacunados fecha fin cabo beneficio directamente hacia pueblo gente buena muchisimas malas creo merecemos,1
1968,1968,1968,"Andrés
into Soffia #YoMeVacuno",@PintoSoffia,2021-02-09,hace 6 dias inicio proceso d vacunacion masiva chile dia d hoy millon d personas vacunadas aprox 52 d poblacion increible organizacion municipalidades atencion primaria d salud q gran pais seriamos si existiera unidad tolerancia,1
1969,1969,1969,Christian F. Castro #YoMeVacuno,@christeiaene,2021-02-09,hoy marcado hito importante inmunizacion chile supera millon vacunados esperar siga proceso ordenado sigamos motivando cercanos aclarando dudas denunciando atentan salud publica,1
1970,1970,1970,Patricio Otárola C.,@patobeatle,2021-02-09,atencion primaria salud aps gracias ordenar avanzar corresponde chile agradece,1
1971,1971,1971,Mónica Charpentier,@MoniCharpentier,2021-02-09,extraordinario trabajo todas municipalidades chile solo 6 dias inicio proceso vacunacion va mas millon compatriotas inoculados respetos felicitaciones aquellos estan dando vida causa,1
1972,1972,1972,Astrid Elena,@AloysiusLeopold,2021-02-09,manana vacunan mama emociona solo pensarlo,1
1973,1973,1973,Otro Felipe,@soyotrofelipe,2021-02-09,quieren clases 1 marzo profes siquiera estan primera dosis,1
1974,1974,1974,Pampelma,@pampelma,2021-02-09,viernes vacunan papis,1
1975,1975,1975,Juan Bautista,@juaniquillobau,2021-02-09,1025550 chilenosas vacunado hoy 220070 personas vacunaron hoy martes 9 febrero felicitacion personal atencion primaria salud minsal autoridad sanitaria funcionarios logistica gratitud absoluta,1
1976,1976,1976,Bastian Ignacio,@bastian_ignac1o,2021-02-09,comenzo show millon vacunas igual taparan asesinatos ultimos dias,1
1977,1977,1977,Viviana Vargas,@vivivar74,2021-02-09,hipertensa tomo remedio ningun papel q acredite debo hacer,1
1978,1978,1978,Luis Tello González,@tello_21,2021-02-09,1 millon personas vacunadas pais excelente,1
1979,1979,1979,MSc Douglas Torres Feraud,@douglastorresfe,2021-02-09,considero q distraccion consumo tiempo q realiza cnegobec conteo afecta candidatos finalistas cualquiera q campana lassoguillermo yakuperezg ecuarauz,1
1980,1980,1980,gabuchohg,@Gabriel47167610,2021-02-09,popularmente dicen vacuna nova cool sino cuatro meses favor si dieron respuesta repetirla comun populista,1
1981,1981,1981,gabuchohg,@Gabriel47167610,2021-02-09,cierto gente sana requiere vacuna,1
1982,1982,1982,Consuelo Alvial,@consueloalvial,2021-02-09,emocionante ver tantos adultos mayores participando esperanza proceso recuerdo mucha nostalgia partieron,1
1983,1983,1983,"Andrés
into Soffia #YoMeVacuno",@PintoSoffia,2021-02-09,madre vacuno hoy estacion medica barrio municipalidad santiago atendio hora atraso aglomeraciones buena atencion excelente,1
1984,1984,1984,Iván Esteban,@Ivanestebanhen,2021-02-09,joven solo espero turno asi constribuir salvar vidas vacunas gran arma poner fin tiempos dificiles mevacuno,1
1985,1985,1985,Esteban Yáñez Valdivia,@estebanyanez_,2021-02-09,corresponda irresponsables hacen llamado vacunarse senalar existe pandemia,1
1986,1986,1986,Paola Zúñiga,@polazu,2021-02-09,mama vacunada alivio infinito,1
1987,1987,1987,BrendaAlvarez,@alvabren,2021-02-09,carmen pereyra enfermera 66 anos personal primera linea responsable cuidado pacientes covid 19 vacunada hospital rebagliati,1
1988,1988,1988,Marcos Perez Jackson,@beberesundeber,2021-02-09,duda correspondera vacunacion enfermedades bases ministeriosalud,1
1989,1989,1989,La Ultima Jacobina,@ultima_jacobina,2021-02-09,madre padre vacunados ordenado expedito barrio cumple hora aglomeraciones cuidado felicitaciones equipo encargado,1
1990,1990,1990,Laura Valenzuela,@lau_vp,2021-02-09,preocupa comience vacunacion masiva weones digan vacunado asi relajo,1
1991,1991,1991,Carolina,@CarolinaDenver,2021-02-09,vacunese situacion chile pesimo manejo pandemia vacuna puede hacer diferencia,1
1992,1992,1992,Javier D. Acevedo,@DarioAce53,2021-02-09,sabercuanto tiempo proteje vacunagracias,1
1993,1993,1993,Jimmyenlanada,@Jimmyenlanada,2021-02-09,lado medicos vacunandose ningun temor lado recua subnormales terraplanistas antivacunas dificil elegir lado correcto,1
1994,1994,1994,Sonia J. Castro,@scastrotobolka,2021-02-09,vacunas cuidadoras personas discapacidad comunas vacunan toda cuidadora dependemos voluntad toque incluyo planificacion oficial si mas 1 millon cuidadoras,1
1995,1995,1995,Jorge Antonio Uribe,@JorgeUribeCL,2021-02-09,debo decir vacuna realmente decepcionante cool ahora detecte celular solo 748 mbps bajada,1
1996,1996,1996,Karincita,@kchavezo,2021-02-09,feliz hoy hermana llevo mamita vacunada manana llevo papi,1
1997,1997,1997,• MauGP •,@MauricioGP,2021-02-09,serio parece super emotivo ver primeras personas vacunarse,1
1998,1998,1998,M,@klbun,2021-02-09,expedito amable ordenadofelicitaciones municipalidad iquiquedetodos proceso vacunacion,1
1999,1999,1999,Juan Manuel Jiménez,@juanmjimenezs,2021-02-09,plan vacunacion estaran cuenta deben asegurar dia toca segunda dosis si dosis mismo laboratorio,1
2000,2000,2000,Yelitza Pariona,@iielitza_S2,2021-02-09,tio doctor andahuaylas vacunan manana toda familia feliz gracias dios,1
2001,2001,2001,Fabián Tovenaar,@FabianTovenaar,2021-02-09,quilpue ministeriosalud quilpueciudad ciudaddequilpue recuerda colegio teniente ignacio serrano montaner habilitado vacunar gente,1
2002,2002,2002,A valencia e,@Avalenciae1,2021-02-09,turno 24 febrero junto cronicos debo ir dormir consultorio tanta gente 20 30 anos diabetes peleas filas aglomeracion seran grandes consultorio valpo chico va dar abasto piensen,1
2003,2003,2003,Lydia,@RPLydia,2021-02-09,2 dosis puesta,1
2004,2004,2004,RC,@RocioCampos06,2021-02-09,mama enfermera trabajando inicio pandemia llamaron anoche ensayo clinico dijeron habia tocado vacuna alegria saber protegida hace meses gracias participacion siempre,1
2005,2005,2005,Joana Espinoza M,@JoanaEspinozaMo,2021-02-09,ricachones van auto vacunan tambien inscribieron,1
2006,2006,2006,Consuelo Olivares,@ConsuOlivares,2021-02-09,consulta vacuna hace efecto si suben foto facebookinstagram,1
2007,2007,2007,Joana Espinoza M,@JoanaEspinozaMo,2021-02-09,inscribirse vacuna despues dan fecha respetan fechas indican orden llegada respetando fechas edades,1
2008,2008,2008,El Flaco,@gonzalix,2021-02-09,ver medicos enfermeras vacunarse alegra lagrimas inicio oportunidad ser mejores ojala asi bien,1
2009,2009,2009,Claudia Ramírez,@klau_ramirez,2021-02-09,puso negro pelo dice papa despues vacunarse contento repite bien organizado colegio siria nunoa,1
2010,2010,2010,Nany Saez,@nanysaez,2021-02-09,vacune cesfam carol urzua penalolen llegamos salimos menos 10 min excelente atencion siempre carolinaleitao,1
2011,2011,2011,Mily Parra,@Milyparra,2021-02-09,mucha esperanza hoy dos papas vacunado,1
2012,2012,2012,Sari,@Sarita_re,2021-02-09,pegando laminas mama t vacunes puedas salir t llevas repetidas cambias,1
2013,2013,2013,Javier Cabrera,@JavierCabrera_S,2021-02-09,ojo posible nuevo tipo antivacunas promueven rechazo vacunas solo querer dar rivales politicos vacunas salvan vidas politicemos ciencia,1
2014,2014,2014,9 sept-Masacre en Bogotá,@rikialma1,2021-02-09,apliquen vacuna nuevo llames llamo,1
2015,2015,2015,JUAN C MP™,@JUAN_GAMMA,2021-02-09,muertos votaron elecciones ahora premian primera dosis vacuna covid19 cada pasan cosas puede pensar,1
2016,2016,2016,Sandrita™,@sandraarchive,2021-02-09,vacunas empiezan llegar provincias emocion,1
2017,2017,2017,Katia,@kaatiaasr,2021-02-09,usualmente gusta cumplir anos gusta crecer xd ano dia colocaron primeras vacunas cambia poquis,1
2018,2018,2018,Kardashian perdida,@heladodementa14,2021-02-09,abuelos paternos quieren vacunarse casera pollo dijo toda histerica vacuneeen bueno dire iremos ver dina paucar luego zaaas vacunados si creen pollera fijo creen xd,1
2019,2019,2019,Renzo Valdivia,@RPValdiviaV,2021-02-09,llegaron 4000 vacunas hospital rebagliati essaludperu esperanza comienza aquellos atendemos pacientes covid uci emergencias hospitalizacion hemodialisis,1
2020,2020,2020,"Sol
.",@SolLoyola10,2021-02-09,unico resulto madre decidiera vacunarse si vacunas podre visitarte regreso trabajar colegio amo arriesgarse,1
2021,2021,2021,Cami Sastre,@camilasastre,2021-02-09,van vacunar personas trabajan supermercados pie canon tiempo,1
2022,2022,2022,Esthefany Sernaqué,@esthefBSernaque,2021-02-09,gente rie video personal salud aplaudiendo llegada d vacunas bien casa dan vida x arriesgan familia x pagan aun siguen pie lucha aplaudiria ellxs,1
2023,2023,2023,Cindy Fiorella Lozano Celis,@Cfiorellalozano,2021-02-09,vacunacion acto fundamental favorecer salud colectivael trabajo minucioso personal enfermeria basica gestion organizacion planificacion registro control monitoreo,1
2024,2024,2024,Maria,@Mariaantunez30,2021-02-09,pues 5g activado sabeis si dara interferencia wifi casa,1
2025,2025,2025,epitafiodedante,@epitafiodedante,2021-02-09,veo carnet mano vacunadosfantastico m viene mente librito control sano papelito mano horas dentistaen hospitalesetc tan utopico s manejar bases datos n tiempo real interconectadas,1
2026,2026,2026,Steff,@Estefania_smd,2021-02-09,hoy pondran primera dosis vacuna covid 19 espero morir gobierno espie,1
2027,2027,2027,María de Ios Ángeles,@mangii281,2021-02-09,asi papa manda mensaje vacunado nadie decir clara,1
2028,2028,2028,Pame Hernández A.,@lu_ipha,2021-02-09,hermana acaban vacunar dije sobrina tarde sera duena bello unicornio,1
2029,2029,2029,FreeBiker,@MiguelSuMa57,2021-02-09,alguien ministerio puede explicar preferencia profesores sanos padecemos enfermedades pulmonares insuficiencia cardiaca aun sabemos va vacunar parece falta respeto,1
2030,2030,2030,Karen,@SweetDream_ELF,2021-02-09,empezo,1
2031,2031,2031,Ed Málaga-Trillo PM#4,@EdMalagaTrillo,2021-02-09,comenzo vacunacion ahora desarmados tratado esquivar ataques enemigo invisible arrasaba queria partir hoy acceso mejor arma hacerle frente aun cantidades limitadas ahi vamos,1
2032,2032,2032,Jorge Luis Cruz,@NegroCruz,2021-02-09,peru aseguradas casi 67 millones dosis distintas vacunas ademas mucha experiencia vacunaciones masivas si dosis llegan pronto puede acabar fin ano exijamos velocidad apoyemos campana inmunizacion,1
2033,2033,2033,Maicol Ladrup,@LadrupMaicol,2021-02-09,parecer empezaron proceso vacunacion alegria,1
2034,2034,2034,Claudia Ramírez,@klau_ramirez,2021-02-09,papa 78 esperando vacuna colegio siria nunoa numero 85 dice espera agradable toldos sillas distancia ademas encontro amigo antiguo barrio,1
2035,2035,2035,Gonzalo Sánchez,@gonzalo_sanchez,2021-02-09,abuela vacunada ayer siento paz tranquilidad tambien feliz,1
2036,2036,2036,Mabel Catalán,@MabelCataln1,2021-02-09,feliz hoy recibi primera dosis vacuna,1
2037,2037,2037,Daniela Bolívar,@dbolivarf,2021-02-09,madre recibiendo primera dosis preciso precioso momento,1
2038,2038,2038,Manuel García Díaz,@magd_star,2021-02-09,equipo trazabilidad juan soto f encuentra busqueda activa test pcr domicilios manuel carreton temisclotes rojas pedro rio zanartu municoncepcion servsaludconce,1
2039,2039,2039,Vi¢тσя dєL AgυiLα,@VdelAguilaO,2021-02-09,ver alegria luz esperanza traves ojos medicos enfermeras tecnicos salud vacunaran brinda vision esperanza ser mejor pais mientras miserables politicos intereses esperan salga mal,1
2040,2040,2040,Matute (el inspector). Epidemia de desilusión.,@inspectormatute,2021-02-09,paso vacunas nadie habla mas llegaron todas dosis necesitamos gobierno mierda,1
2041,2041,2041,Christian Alejandro Vidal Paiva,@chavp,2021-02-09,22 medico autorizacion mano 23 estare fila vacunas guardenme bien fria,1
2042,2042,2042,Cuqui Sarroca,@mesarroca,2021-02-09,mamacuya edad misterio mas grande hoyesta esperando ser vacunada escribe dice feliz voy poder vivir pocos anos mas tambien feliz mami poder verte esperanzada futuro,1
2043,2043,2043,LávateLasManosCTM,@ThonyJM,2021-02-09,respiro alegria esperanza causa ver estan aplicando vacunas,1
2044,2044,2044,Marcela Fajardo,@Marcelafajardo,2021-02-09,vengo contar padre vacunados excelente servicio condes,1
2045,2045,2045,JC,@seppicb,2021-02-09,hoy empieza vacunacion importante gobierno concientice poblacion medidas bioseguridad deben continuar vacunas impiden infeccion sabemos tan efectivas seran variantes van apareciendo,1
2046,2046,2046,Paula Mainar Roldan,@PaulaMainar,2021-02-09,segunda dosis puesta,1
2047,2047,2047,Año19Y66,@Milen64395615,2021-02-09,casa inmunidad rebano hija senora estan vacunadas,1
2048,2048,2048,Isabel María Glez,@isahuelva5,2021-02-09,2 dosis puesta,1
2049,2049,2049,No me pises lo fregao,@wachunever,2021-02-09,segunda dosis puesta,1
2050,2050,2050,Daniel,@Daniel_astur,2021-02-09,vacunado 2 dosis pfizer 15 minutos despues dolor deltoides calor pomulos 48 h despues ok,1
2051,2051,2051,pres,@pr3ssh,2021-02-09,toque,1
2052,2052,2052,Beatriz Ameiro,@bameiro,2021-02-09,2dosis puesta crucemos dedosojala necesitemos mas,1
2053,2053,2053,JuanBurroSucupira,@JuanSucupira,2021-02-09,cadem igual fidedigna aqua vita primo renato,1
2054,2054,2054,Ben Habif Rudnik,@sadockh,2021-02-09,pzifer sinovac etc etc bueno todas sirven evitar casos graves discusion ahora centra inmunidad total tal vacuna influenza,1
2055,2055,2055,Camifemininja,@camilaolazo,2021-02-09,chile estan robando vacunas vendiendolas mercado negro favor compren vacunas mas probable perdido cadena frio esten condiciones utilizar complices nueva mafia,1
2056,2056,2056,Sergio Joel Canales Rivera,@SergioJoelCana3,2021-02-09,pondremos hombro peru utiliza version debilitada inactiva provocar respuesta inmune manera generan anticuerpos vencer virus verdadero minsaperu fsagasti,1
2057,2057,2057,#YoMeVacuno,@rumboalhospital,2021-02-09,puede vacunar cualquier pais llegado vacuna si alegras llegaron vacunas peruanos van poder adquirirla forma gratuita parte antiperuano,1
2058,2058,2058,Paul Dremyn,@pauldremyn,2021-02-09,probabilidad morir tras graves consecuencias multiples fallas organicas causa covid19 mucha muchisima mas alta probabilidad tener pedir ayuda medica reacciones clinicas conocidas vacuna covid piensalo,1
2059,2059,2059,Ani,@amisla19,2021-02-09,cuales cifras vacunacion domicilio adultos mayores postrados reporte gestion municipalidades drenriqueparis pdazan ministeriosalud,1
2060,2060,2060,Pauli Beltrán,@_PolyPocket,2021-02-09,hoy vacune,1
2061,2061,2061,Pablo Fernandez,@payowa,2021-02-09,campana sido exito ahora ojala mantenga segunda dosis campana eliminen porfa,1
2062,2062,2062,MIRKO VILLAVICENCIO,@drmirkovic,2021-02-09,despues ver querido hospital rebagliati campo guerra escuchar canticos alegria llegada vacuna esperanzador venceremos venceremos,1
2063,2063,2063,laSoaKlau,@SoaKlau,2021-02-09,cuarentena egoista solo quiero encerrada,1
2064,2064,2064,Celis,@valeriacelis50,2021-02-09,pa sagasti pone vacuna supone coloca primero tambien puro floro,1
2065,2065,2065,Jess,@jnicolethxr,2021-02-09,momento hermoso grupos wp estan callados,1
2066,2066,2066,"Pupi
Volvamos al estadio",@pupi_caturra,2021-02-09,calculan cifras covid chile mismos q cuentan vacunados,1
2067,2067,2067,Joaco,@joacoterreros,2021-02-09,personas mayores dan leccion nuevas generaciones encerrados meses visto consecuencias enfermedades control viruela sarampion poliomelitis etc comprometido vacunarse superar pandemia,1
2068,2068,2068,Javiera M. Suazo A.,@javieramillaray,2021-02-09,lista segunda dosis vacuna,1
2069,2069,2069,Erika Rubilar,@ErikaRubilarG,2021-02-09,llena esperanza saber papas estan vacunados vez pena alcanzaron estan nosotrospor favor sigamos usando mascarilla lavado manos frecuente distancia fisica,1
2070,2070,2070,Simon Dice:,@SimonDice12345,2021-02-09,planea usar estadio nacional aplicar primera dosis vacuna matute segunda,1
2071,2071,2071,𝓒𝓲𝓼𝓷𝓮,@cisne_1990,2021-02-09,alguien sabe van vacunas vuelo viene tren famosas vacunas,1
2072,2072,2072,Matias Silva,@MatiaSilva9,2021-02-09,hoy trabajando pioneta dejando ceramicas domicilio abuelito senora atendieron llego vecina entusiasmada recordando manana vacunan vayan juntos si temen menos deberiamos mas jovenes izkia colmedchile,1
2073,2073,2073,ManzanitaIrish,@aninhamanzanita,2021-02-08,tia favorita lista segunda dosis,1
2074,2074,2074,Buhopi,@jhonHerreraB,2021-02-08,alguien sabe si despues dio covid sintiendome mejor atendiendo padres covid pude volver reinfectarme curre bien x q tome ningun medicamento,1
2075,2075,2075,Nandinho #PorunaDemocraciadigna,@PapaAntonella19,2021-02-08,grupo vacunas llegado trabajo esposa maternidad lima,1
2076,2076,2076,layla jorquera,@_laylisss,2021-02-08,vacunamos 25 cc marcelaida khenriquezm,1
2077,2077,2077,Robert Grajales,@RobertGrajalesA,2021-02-08,pues problema primero van vacunar muertos injusta republica bananera polombiana,1
2078,2078,2078,Cynthia,@Dalyla299,2021-02-08,chiquills duda papa prevencionista empresa dijo q vacunarse viernes necesita autorizacion medico q hipertenso diagnostico bronquiectasia efectivo,1
2079,2079,2079,El Médico Futurista,@10000HorasDeMed,2021-02-08,quieren salvar mundo nadie quiere morir intento gracias personal salud vacunas verdad aliento esperanza incalculable,1
2080,2080,2080,Paul Llerena Longoria,@PaulLlerenaL,2021-02-08,okay bueno llegaron vacunas necesario show mediatico,1
2081,2081,2081,"Hernán Andrés
#YoPongoElHombro",@elhernanandres,2021-02-08,emocionante ver personal hospitales essaludperu minsaperu recibir primeras vacunas alegria dificil meses ven luz final tunel llevara calma familias,1
2082,2082,2082,Juan Bautista,@juaniquillobau,2021-02-08,776000 personas vacunadas 174000 hoy lunes 8 febrero,1
2083,2083,2083,Paloma Miranda (la alharaca),@Planeta_Paloma,2021-02-08,aunque cuide igual paso terror contagiar viejos podia dormir pensando saben tranquilidad q da saber q falta q toque vacuna q fin estaran protegidos cuidense cuiden viejos,1
2084,2084,2084,El viejo del saco,@Alberto21542276,2021-02-08,fa vacunado cuantos chilenos,1
2085,2085,2085,Javier Delgado V,@JavierDelgadoV,2021-02-08,desmerecer gobierno destacar permitido proceso vacunacion exitoso atencion primaria sido primera linea frente covid llevado mayor carga trazabilidad escasos recursos reconocimiento,1
2086,2086,2086,Paulina,@paunny,2021-02-08,toda familia vacunada,1
2087,2087,2087,Angel Ruiz Moyano de la Torre,@angel_moyano,2021-02-08,vacunas noche reyes magos siempre traen pedimos,1
2088,2088,2088,rusbel martinez,@rusbelmartinez5,2021-02-08,cuanto proyectado vijencia anticuepos producidos vacuna cuanto tiempoduran,1
2089,2089,2089,Alfonso Pinilla,@Alpiga1978,2021-02-08,emocionado companeros hospital estan recibiendo segunda dosis vacuna queda menos breve espero tambien vacunado fin pesadilla mas cerca seguir cuidandose entonces,1
2090,2090,2090,The Clinic,@thecliniccl,2021-02-08,ofensiva reino unido covid 30 mil personas sumado voluntarios vacunar poblacion,1
2091,2091,2091,.,@gank330,2021-02-08,hoy acompane abuela 84 anos vacunarse estadio bicentenario florida decia sentia sueno realmente excelente servicio atencion espectacular merecen tener,1
2092,2092,2092,Esther Sánchez,@Esther16Sanchez,2021-02-08,llego dia vacunada 1era dosis,1
2093,2093,2093,Diego Garriazo,@GarriazoDiego,2021-02-08,posible reos mas privilegios persona trabajadora lucha salir adelante,1
2094,2094,2094,Rodrigo Vergara,@r_vergara_v,2021-02-08,pue doctor drenriqueparis agradecimiento medios seria bueno agradecimientos tradujeran periodistas podenos vacunar trabajadores escenciales,1
2095,2095,2095,Patricio Venegas,@Paato_Sthylee,2021-02-08,uds creen solo enfermeros deberian ser encargados vacunacion 467 533 15 votos resultados finales,1
2096,2096,2096,Roberto Mondaca,@robertmondak,2021-02-08,651266 personas vacunadas chile,1
2097,2097,2097,María Álvarez M-F,@marialvarezmf,2021-02-08,pasito mas cerca,1
2098,2098,2098,Vero,@verito_acosta,2021-02-08,tecito parte espera pos vacuna super atencion tb buena lavinjoaquin munilascondes,1
2099,2099,2099,Claudio A. Vargas,@claudioskys,2021-02-08,insisto hacen 5 preguntas periodista hagan 2 directas mas importantes si gente recordara tanta informacion,1
2100,2100,2100,Mangfa #Yo aprobé CC,@Octpus_mimus,2021-02-08,mejor seria dinero salud educacion becas alimentacion misiles guanacos zorrillos sobra dinero,1
2101,2101,2101,Fernando « ꜰvкey »,@FvKey,2021-02-08,ojala vacunen abuela 84 anos,1
2102,2102,2102,Daniel Silva,@TV_DanielS,2021-02-08,momento vacunado 651266 personas chile vamos puede,1
2103,2103,2103,Alcalde Henry Campos,@HenryCamposCoa,2021-02-08,pese avanzamos fase 2 momento bajar brazos contrario hoy mas protegernos proceso vacunacion exito cuidarse acto solidaridad seres queridos volver abrazarnos,1
2104,2104,2104,Cristian,@Cris_Black11,2021-02-08,mirar chico qlo ahora humorista unico chico gracioso tachuela chico bajate pony paris,1
2105,2105,2105,LuisMi2404,@LMi2404,2021-02-08,exclusiva habla piloto avion trajo vacunas peru entrevista dr elmer huerta fuga vacunas essalud fabricacion polos gamarra logo piloto dice probo ceviche 24,1
2106,2106,2106,Fernandita,@FerLeguleya,2021-02-08,lleve abu vacunarse visor n95 ambas pude tocar manos despues casi ano demasiada emocion poniendo vieja separarse quieres veias dias evitar contagio debe ser mas dificil q vivido,1
2107,2107,2107,Mario Castro,@MAR10CASTRO,2021-02-08,alguien sabe inscribir abuelito vacuna aca santiago,1
2108,2108,2108,Giancarlo Veliz Salinas,@_psicodemente,2021-02-08,pensar diferente temas politicos deportivos coyunturales sinonimo enemistad gente equivocada hacer absoluta postura sustento fisico real,1
2109,2109,2109,jorge Montt,@_JorgeMontt,2021-02-08,siendo 1330 acabo llevar padres vacunar escuela aviadores baquedano 9820 bosquese encuentra sistema impresentable,1
2110,2110,2110,Jonathan Honorio,@jonathanMilo,2021-02-08,parecen mijael merino beto butters representan derecha conservadora misma terruquea ningunea misma burla inti bryan fake news misma quiere votes keiko soto aliaga,1
2111,2111,2111,Camilo Silva,@Miloten,2021-02-08,colegas psicologos hoy vacune ningun problema solo presentando certificado superintendencia,1
2112,2112,2112,dina silva,@dinivero,2021-02-08,esperando vacuna cae sistema nivel nacional plop chile querido,1
2113,2113,2113,CBA,@CbaCp5000,2021-02-08,ninguna vacuna vamos ser conejillos indias ningun laboratorio negocios mundiales,1
2114,2114,2114,Mateo murcia,@matew_murcia,2021-02-08,vivimos entrenando hacer dinero estudiando cosas veces siquiera queremos esculpiendo cuerpos buenas buenos pues sabemos ver corazones ciegos,1
2115,2115,2115,Sandercat,@Ralf12311,2021-02-08,tiempos pandemia viviendo mejor persona despues entendio absolutamente,1
2116,2116,2116,Izkia Siches Pastén,@izkia,2021-02-08,vacunada coqueluche recordarle todas mujeres embarazadas semana 28 gestacion debemos vacunarnos coqueluchetos convulsiva traspasar anticuerpos proteger recien nacido,1
2117,2117,2117,D A N T E,@DanteKon97,2021-02-08,abuelo acaba recibir primera dosis tendre estudios trabajo elegante hare haga falta proteger senora hijos nietos pais verdadero abuelo verdadero patriota,1
2118,2118,2118,godforsaken,@elantipoda,2021-02-08,entendible cuartopoder entrevistado merinodelama dia llega vacuna virus derecho replica,1
2119,2119,2119,Karime,@Kyamal,2021-02-08,madre lista primera dosis vacuna feliz exagerada dice dolio,1
2120,2120,2120,Elegancia Interior,@moniquitag,2021-02-08,todas hoy feliz mama papa recibieron primera dosis ahora esperar segunda dosis,1
2121,2121,2121,Edo,@eponcet,2021-02-08,padres estan vacunados alegria tranquilidad dia llegado falte menos largo capitulo the black mirror termine,1
2122,2122,2122,José Miguel Rodríguez,@josemiguelrt30,2021-02-08,vacuna llegado van alcanzar completar primera fase vacunacion,1
2123,2123,2123,"Olgui
Team Valencia
+Evi Stan",@afansinmas,2021-02-08,igual interesa super contenta quiero compartirlo despues meses duros viendo pacientes malos sufrir hoy puesto segunda dosis vacuna aunque seguir cuidado celebrar,1
2124,2124,2124,Jorge,@CoqueloChileno,2021-02-08,aqui convenciendo tia 84 anos vaya vacunar gente criterio vino meterle miedo artrosis diabetes arritmia,1
2125,2125,2125,Matias Aguayo R.,@matish98__,2021-02-08,bacan vacunen apoyo toda causa volver abrazarnos embargo sufro belonefobia panico agujas puedo desmayar presion sube quizas voy vacunar claramente apoyare causa trauma chico,1
2126,2126,2126,El remedio sin receta,@eugin1978,2021-02-08,emocionada nerviosa 1130 vacunan,1
2127,2127,2127,Nación WhoDat,@nacionwhodat,2021-02-08,ahora verdaderas cosas importan vida cuidemonos cuidemos mas vulnerables intentemos parar contagios covid19 fuerza estan viviendo momentos dificiles,1
2128,2128,2128,Anyvalpo,@ANYVALPO,2021-02-08,listo vacunada,1
2129,2129,2129,Víctor Cazorla,@JosVctorCazorl1,2021-02-08,ver llegan vacunas alivio enserio aunque tarde,1
2130,2130,2130,_r.eon_,@sofisxmode,2021-02-08,prefiero vacunarme tener menos riesgo morir contagiar vacunarme ser conspiranoico,1
2131,2131,2131,Alicia #Apruebo,@CorazonNortino,2021-02-08,vivo cerca estadio bicentenario comenzo campana verdadero show montado musica volumen vivo embasada pregunta seria estaran pagando derechos autor suena chicotrujillo bandaconmocion,1
2132,2132,2132,Rorro Castro,@rodri_castro,2021-02-08,justo hoy celebran dia piscola viernes despedi alcohol ensamblaje lujo manana vacuno asi sera mes abstemio,1
2133,2133,2133,Susana Quezada,@Susana_Midwife,2021-02-08,suegros marido vacunados peques tendran esperar,1
2134,2134,2134,=),@tifi_vakabon,2021-02-08,poner cantar musica locales nocturnos medidas minsal lavin centro vacunacion adulto mayor llevo doble d juan gabriel q cante vivoaplicaran x infringir medida solo lavin,1
2135,2135,2135,Andres Alcantara,@aalacantarape,2021-02-08,saludamos llegada 1er lote vacunas debe usarse distraccion evadir responsabilidad gobierno garantizar vacuna manera gratuita peruanos peruanas,1
2136,2136,2136,Andrea Obaid,@AndreaObaid,2021-02-08,papa hermana vacunaron hoy trabajan salud mama manana sigue aumentando esperanza ojala tods toque pronto,1
2137,2137,2137,Daniela Chávez,@Dani_Chav,2021-02-08,quizas alguno tonto saben feliz saber madre primera dosis vacuna bicho ensano familia si claridad acaba uso medidas proteccion dos semanas voy,1
2138,2138,2138,Victor Tello,@victortellodiaz,2021-02-08,vacuna medio pueblo quiere ponerse sinopharm fin hipoglucemia,1
2139,2139,2139,"Svonko™
-",@svonkoberrios,2021-02-08,si quieren volver clases toda costa entonces sera momento vacunar profesores drenriqueparis prevencionisl ministeriosalud seremieducrm mineduc,1
2140,2140,2140,Dalker,@dr_alderan,2021-02-08,aquellos vacunaron favor usen reportar efectos secundarios muertos vacuna pasa fase 3,1
