Nombre de usuario,Usuario,Fecha,Texto
𝝿ρ𝔟𝔬 ™,@___juano,2021-02-15T18:37:23.000Z,"Que putas 
@IvanDuque
, #llegolavacuna y dice
 ""Se le suministrará la #vacuna a los 35 millones de colombianos""

Señor presidente, y los otros 15 millones de habitantes de este país? 
Según 
@DANE_Colombia
 róndanos los 50 millones de habitantes..."
Walpomeza,@walpomeza,2021-02-15T18:37:07.000Z,"Excelente 
@IvanDuque
 la llegada de la vacuna a Colombia es un triunfo nacional hoy mañana y siempre Dios estara de nuestro lado, por el bien de la república que se cumpla la prorroga de su gobierno "
andres paz,@andrespaz26,2021-02-15T18:36:48.000Z,"Llega el día de hoy la vacuna para Colombia, ahora con responsabilidad a vacunarse."
RicardoGonzálezDuque,@RicardoGonDuq,2021-02-15T18:36:37.000Z,"En nueve cajas provenientes de Puurs, Bélgica donde está la fábrica de Pfizer, llegan las 50 mil dosis de la vacuna anticovid a Colombia."
July,@PULGARIN_JULY,2021-02-15T18:31:27.000Z,No entiendo por qué la mayoría de #Colombia está alardeando y brincando por la llegada de unas pocas vacuna que no alcanzan a vacunar ni al 1% de la población. Este país ha sido de los últimos en comenzar la vacunación y que además en plena pandemia saca reforma tributaria 
Esperanza Rico Laverde,@EsperanzaRicoL,2021-02-15T18:31:25.000Z,Llegaron a Colombia las primeras 50.000 dosis de la vacuna Pfizer contra la covid .
Paloma Papi,@jechitivaz,2021-02-15T18:31:20.000Z,"Ay yo esperando que duque se equivocara diciendo V de Vacuna, V de Victoria y V DE COLOMBIA"
Manuel Cely,@ManuelCely10,2021-02-15T18:30:44.000Z,"Expectativa de la vacuna para combatir el covid19 en Colombia, empezaron a llegar. Lo importante es que su destinación no se convierta en negocio político o económico. La vida no es negociable."
Jaime Zapata,@JaimeRisk,2021-02-15T18:29:21.000Z,"Di que eres de Colombia Humana sin decir que eres de Colombia Humana.
""Covax es una vacuna""."
Karlos Pérez,@KarlosPrez8,2021-02-15T18:27:15.000Z,"-Presidente se dañaron la vacunas
-Porque?
-Hablo mucha paja cuando las sacaron del avión. 
#vacunacolombia #Colombia"
colombia first,@1DirectionCO,2021-02-15T18:27:10.000Z,¡Colombia se vacuna! Una colombia de 50.000 personas no los 52 millones 
Victor Martinez,@VictorM34925770,2021-02-15T18:25:37.000Z,"Qué bueno que trajeron la vacuna de Pzifer , no obstante, trajeron muy pocas para iniciar la etapa de inmunización de los trabajadores de la salud. Traer inicialmente 50.000 dosis para un país de 50 millones de habitantes como Colombia es un desacierto inmenso.
Peor es nada."
Libardo Hernandez,@Libardo42725706,2021-02-15T18:24:32.000Z,"Hecho histórico #llegaronlasvacunas Colombia el ultimo País de América latina en recibir la vacuna contra el #COVID19 los medios muestran como la gran hazaña 
#CelebranLaMediocridad"
jorge william correa,@arboletes78,2021-02-15T18:24:05.000Z,"Me siento inquieto por el manejo que se@le@da a la vacuna chile, Méjico,argentina, bolivia ya están vacunando y a colombia 50.000 dosis hoy ? Chile 1 millón de vacunados . Que tal la gestión ?"
El Dewey,@JotaLauburu,2021-02-15T18:23:56.000Z,"Ridícula la transmisión de 
@rctv
 y 
@RedMasNoticias
 
Colombia tiene 50 mil vacunas por encima de Chile y 
Cómo engañan al pueblo incauto! no explican q hablan es de la vacuna 
@pfizer
  y q en general 
@infopresidencia
 es el último país del continente con 0 vacunas aplicadas "
Keyla Zuluaga,@KeylaZuluaga,2021-02-15T18:23:07.000Z,"1. Himno de Colombia.
2. Himno de Bogotá.
3. Palabras del rector.
4. Mención de honor para las vacunas que mejor se portaron en el vuelo.
6. Juramento a la bandera.
7. Palabras de la vacuna destacada."
Karlos Pérez,@KarlosPrez8,2021-02-15T18:22:57.000Z,"De 50000 en 50000 ...cuánto se gastarán en cada viaje, muy poca eficiencia. Austeridad decían...
@NCBogota
 @infopresidencia
 @IvanDuque
 #vacunacolombia #Colombia"
Alejandro Aguilera,@aguileralejo,2021-02-15T18:22:04.000Z,"La llegada mediática de 50K dosis de la vacuna a Colombia sólo evidencia la ineptitud de un gobierno que no tiene resultados que mostrar. 

¡Esto es Colombia carajo! Y los medios secundando el show. "
DANIEL,@Dniel_Pg,2021-02-15T18:20:44.000Z,"Yo me emocione con la llegada de la vacuna a Colombia, así el Gobierno actual no me guste pienso que es un paso para mitigar lo que esta pasando, además de que el primer frente será prioridad."
Sergio,@medinabecerra,2021-02-15T18:12:57.000Z,"Paaaaarceeeeeee ya me imagino twitteando en dos años por el destape del cartel de la vacuna en Colombia, qué nervios "
I am Diego,@IamDiegoAndrew,2021-02-15T18:11:29.000Z,Ya en la registraduría ya se reporta el primer niño bautizado con el nombre Brayan Vacuna a causa de la llegada de las primeras vacunas en Colombia.
Andrea del Pilar Pabón,@Andypabonmendez,2021-02-15T18:11:06.000Z,"Qué tal que Duque como Presidente de Colombia sea el último en tomar la vacuna, pues es lo que un ""buen Líder"" haría."
Adriana,@AdriSinHache,2021-02-15T18:10:53.000Z,En la Colombia profunda no nos emocionamos porque aquí no vamos a conocer la dichosa vacuna.
Odilma Caicedo,@CaicedoOdilma,2021-02-15T18:09:46.000Z,Gracias a Dios y gracias al presidente Colombia se Vacuna!!
Omar Ricardo .,@Omargonzalez062,2021-02-15T18:09:03.000Z,"A diferencia de los mugrosos mal olientes y apestosos miserables de la izquierda, a mi si me alegra mucho la llegada a Colombia de las primeras 50.000 de vacunas de 
@pfizer
 contra el covid provenientes de Bélgica. Así hubiera sido una sola vacuna me alegraría también."
Colombia Firme,@firme_colombia,2021-02-15T18:07:56.000Z,"Dos malas noticias para los mamertos: 
1. Llegó la vacuna del Covid, y 
2. La vacuna contra la mpdez aún no la han desarrollado..."
Focus CO,@COLElige,2021-02-15T18:05:58.000Z,Colombia se convierte en el undécimo país de América Latina en recibir la vacuna contra el Covid-19.
Andrés.,@aroj06,2021-02-15T18:05:31.000Z,"A mi sí me pone muy feliz que llegue la vacuna, así sean solo 1000 dosis, me importa un culo, hemos comido mierda como un hptas en todos estos meses y se empieza a ver la luz al final del túnel. Vamos mi Colombia!!"
Luna,@cascabeleradai,2021-02-15T18:04:38.000Z,"Y acá en Colombia hoy llegan 50.000 vacunas para todo el país con bombos y platillos...

“En promedio Chile vacuna a más de doscientas mil personas por día, desde el pasado 3 de febrero”.
Infobae 
12 de febrero."
Jorge Yepes,@Jorge_Yepes,2021-02-15T18:01:48.000Z,"Acaban de aterrizar las primeras 50,000 dosis de la vacuna de Pfizer a Colombia. Inicia la vacunación de profesionales de la salud en primera línea #VacunaCOVID19 "
Agencia Anadolu,@AgenciaAnadolu,2021-02-15T18:00:58.000Z,#ÚltimaHora | Llega a Colombia el avión que transporta el primer lote de 50.000 dosis de la vacuna de Pfizer/BioNTech contra la COVID-19
Hector Sagre,@Hector_Sagre,2021-02-15T18:00:27.000Z,Mi Tía tiene una gritería acá en la casa porque llegó la vacuna a Colombia.
Pilar Bustamante B,@pilarbustamantb,2021-02-15T17:59:39.000Z,Que ya llegaron las muestras gratis de la vacuna pa’ Colombia 
Angie Cruz,@PanyiCruz2,2021-02-15T17:57:49.000Z,"En las noticias dicen que llega la vacuna a Colombia, aterrizó el avión y hablan sobre que ahora si se va a cavar ""Esto"" "
Maria Isabel,@Mariaisa1990,2021-02-15T17:51:29.000Z,"Que le llevan la papayera pa’ recibir avión-vacuna y que ya hay Gerente de la vaina!
Welcome to Colombia"
Xar XupleX,@XarXupleX,2021-02-15T17:50:48.000Z,"Llegan 50.000 dosis de una ""vacuna"" que aún no tiene eficacia comprobada y que requiere dos aplicaciones.

Suena como algo que solo se celebraría en Colombia."
Mauricio Ch Q.,@MauroChe85,2021-02-15T17:48:26.000Z,"Después de que más de medio #Latinoamerica iniciara la vacunacion y vacunen a mas de 30 Mil personas x dia.  Por fin llegaran  tan solo 50 mil a #Colombia.

después de una Mala y larga  gestión de 
@IvanDuque
 llegaran las  #VacunasCOVID19.

A este ritmo mi vacuna sera en el 2022."
Jaime Arizabaleta,@jarizabaletaf,2021-02-15T17:45:59.000Z,"Las imágenes de la llegada de la vacuna llenan de felicidad a toda Colombia

Sobretodo a quienes hemos perdido familiares por esta tragedia "
Oscar,@Oscar44986978,2021-02-15T17:45:50.000Z,Será que la.colombia humana ya están en Venezuela para que les apliquen la vacuna contra el covid?
Zeta Sanchez,@Doko1986,2021-02-15T17:44:17.000Z,"La cobertura de los medios de comunicación a la llegada de la vacuna a Colombia me hace recordar y me parece casi igual a la de la barra de carbono que fue al espacio con Homero Simpson. Exagerada, innecesaria y sobre actuada."
Mauro ツ,@Drformulemelo,2021-02-15T17:42:44.000Z,"La repartición de la vacuna en Colombia será así:
1. La mamá de Duque
2. Duque y su familia
3. Las tías y tíos de Duque
4. Los esposos y esposas de las tías y hermanas de Duque
5. Los amigos de Duque
6. Los políticos amigos de Duque
7. Pueblo Colombiano #VacunasCOVID19 #Colombia"
Gisselle,@gisselleapa,2021-02-15T17:40:42.000Z,"En mi mundo periodístico paralelo donde soy directora de noticias, no hago ese show en el aeropuerto. Mando a reporteros a lugares apartados de Colombia a buscar a los mayor de 80 años, candidatos a esa vacuna, a ver cuanto se demoran en llegarles a ellos. Permiso!"
German E.,@GermanEduardoA,2021-02-15T17:37:29.000Z,"Tras la llegada de las primeras dosis de la vacuna contra el COVID 19, la Colombia Humana confirma el primer efecto secundario causado. El ardor de culo es insoportable."
Maria Peña Romero,@Maet29,2021-02-15T17:32:23.000Z,"Bueno, la vacuna en colombia ya viene en camino ...!!!"
Luis Fernando,@luisferdocente,2021-02-15T17:30:47.000Z," Deseo que todos las personas en Colombia que recibirán la Vacuna del COVID 19, en esta fase I, tengan éxito y logren protegerse para minimizar el impacto de esta grave enfermedad. "
Handy Randy,@RandySPuentes,2021-02-15T17:27:38.000Z,¿Quién será la primera persona que le van a poner la vacuna en Colombia?
Ángela Ríos,@prikarios,2021-02-15T17:25:51.000Z,"Sobre la vacuna de 
@pfizer
 que llegará a Colombia se puede decir: 
94.5% de eficacia 
 la vacuna se aplica en 2 dosis 
 las dosis se aplican con una diferencia de entre 21 y 28 días 
 Se puede suministrar a mayores de 16 años
#LoInter"
Sanyoago Jaratuti,@trippita,2021-02-15T17:16:52.000Z,La única vacuna que conoce Colombia es la que se paga mensual a los del barrio.
Gustavo Lozano,@Gustavo49131151,2021-02-15T17:12:17.000Z,La colombia fumana empezo a hacer cola para vacunarse porque la vacuna es belga.
lapices tajados,@lapicestajados,2021-02-15T16:50:02.000Z,"Claro, es importante que llegue la vacuna, pero, es en serio,  el seguimiento de los medios de comunicación al avion? a que horas es el recibimiento con camión de bomberos y la gente con camiseta de selección colombia. 
Y eso que hasta ahora traen 50 mil..."
Jose Manuel Varela,@tiguala,2021-02-15T16:40:07.000Z,"Espero que la primera persona que se vacuna en Colombia sea una enfermera de primera línea, que para esto dejemos el clasismo a un lado así sea un ratico.

El presidente que espere su turno según su propio plan de vacunación, eso sí sería dar ejemplo."
Carlos Uribe DelosR,@caruri20,2021-02-15T16:29:01.000Z,"El tal 'minuto a minuto' de la llegada de la vacuna a Colombia parece más una burla. Merecida, por supuesto. Decepción más a fondo es lo que sentimos."
juan camilo rivas,@Juanpollo82,2021-02-15T16:20:02.000Z,"Se tiene planeado que el acto final en la ceremonia: ""BIENVENIDAS VACUNAS A COLOMBIA"" sea ejecutado por el presidente Duque, quién va subir a la tarima, va romper la primera vacuna y va tirar su preciado liquido al suelo para las ánimas."
Luolbe,@Luolbe2,2021-02-15T16:18:23.000Z,"Si se quieren vacunar rápido, armen un tour por Cuba a Venezuela y si tienen mejores recursos es mejor que se vayan para Rusia. Se los aseguro. En Colombia no habrá vacuna para el pueblo, si no hasta el 2022, época en la cual nos negaran la entrada a cualquier país del mundo"
Carlos González.,@carloseltales,2021-02-15T16:04:32.000Z,"Al final cuántas dosis de vacuna llegan a Colombia?Para vacunar 50.000
25 %
Para vacunar 25.000
25 %
Menos de 25.000.
50 %
Mas de 50.000
0 %
8 votos
·
Resultados finales"
NELL,@Acero38N,2021-02-15T16:00:59.000Z,"Las 50 mil vacunas no alcanzan ni para inmunizar el personal médico en Colombia. Lo más seguro es que primero se vacuna el presidente y su bancada de corruptos.

Ajá, pero muchos galenos  votaron por Duque porque no se querían volver como Venezuela."
Rafael Salinas U.,@RafaelSalinasU1,2021-02-15T15:55:46.000Z,Que asombra en Colombia con respecto a la vacuna con tanta corrupción en los altos mandos del gobierno
Sandra L Gonzalez V,@sandraligova,2021-02-15T15:52:33.000Z,Lo de ver el recorrido de la llegada de ña vacuna me recuerda un cuento que me contó mi abuelita de como todos estaban pendientes del primer vuelo en avión en Colombia.
"Nenita
에메랄드",@PrincessHekitty,2021-02-15T15:43:49.000Z,"Ahora si en Colombia todos rápido la vacuna , en diciembre decían era un microchip y que no se la colocaban "
Roberto Salazar,@Manoloparis_,2021-02-15T15:41:00.000Z,"Ve, ¿
@lopezjosedaniel
 se quedó sin datos el día que llegó la vacuna a Colombia?..."
Angela,@a_ngela98,2021-02-15T15:40:27.000Z,"No se confundan con ese titular “Llegan 50.000 vacunas a Colombia” 

Recuerden: llegan 50.000 dosis. Las vacuna de Pfizer son dos dosis, es decir que llegan 25.000 vacunas. 

#Findelcomunicado"
Mr. Nameless,@mr_nameless9,2021-02-15T15:29:37.000Z,"Prioridades de la vacuna en colombia. y en el mundo.

1. Venecos inmigrantes
2. Travestís 
3. Gays
4. Comunistas
5. Indígenas
6. Miembros de la guerrilla
7. Aborteras

Y hay en adelante el pueblo. 

 #VacunasCOVID19"
Javier Jules,@javierjules,2021-02-15T15:14:20.000Z,"Mas o menos como ocurrió con el avión ""Pastor 1"", que trajo al papa Francisco a Colombia en 2017, será narrado el viaje del avión que trae las 50 mil dosis de la vacuna anticovid."
JΛNDR3S,@JANDR3S__,2021-02-15T15:09:02.000Z,Es importante aclarar que la vacuna Pfizer requiere aplicación en dos dosis; es decir que el primer lote de 50.000 dosis que van a llegar hoy a Colombia alcanza para vacunar completamente a 25.000 personas.
Zarco,@Zarco76572430,2021-02-15T14:28:50.000Z,Videos en Brasil simulando qué ponen vacuna a ancianos y no aplican nada solo introducen la aguja....ahora pienso que se puede esperar acá en Colombia uno de los países más corruptos del mundo... Ojala que este equivocado
Paolo,@Pol_valverde0,2021-02-15T14:12:31.000Z,"A ColombiA llegan las vacunas y hacen fiesta para que valga la penas vacuna, la verdad, no entiendo, nos roban en la cara y celébranos. Esa es mi tierra... Polombia "
Cesar Alejandro Peñatez Villadiego,@cesar_penatez,2021-02-15T14:07:17.000Z,"Señores 
@MinSaludCol
 A Colombia llegan 50.000 dosis de vacuna o 50.000 viales de vacuna ?"
Pámela L Quimbaya,@pamelaquimbaya,2021-02-15T13:57:24.000Z,"Y si los retrasos de la llegada de “la muestra médica” de la vacuna a Colombia hubiese sido por Claudia o por Quintero, no imagino qué atrocidades les estarían comentando, pero como es Duque, nada se dice. En fin, la hipocresía."
Stephen Klai,@StephenKlai,2021-02-15T13:50:53.000Z,"Estoy seguro que a mí no me tocará vacuna, que chimbada Colombia."
Hazzas Elo,@Hazzaselo,2021-02-15T13:49:59.000Z,"Chile vacuna 1millón de habitantes por semana.
Colombia recibe 50mil

Presidente y ministro de salud pusilánimes."
Laura Ramírez Castañeda,@lauramirezcast,2021-02-15T13:47:11.000Z,"Bueno sí, genial la llegada de esas 50.000 dosis de la vacuna de Pfizer a Colombia, pero son concientes de que con eso solo 25.000 personas serán vacunadas? Esperemos que el millón que asegura Duque en un mes, se cumpla"
Jorge Wilches,@JorgeWilches62,2021-02-15T13:46:57.000Z,#NoticiasCaracol colombia debe difersificar la busqueda de vacunas en india hay una vacuna del covid19 que no requiere tanro colengamiento purde estar mas accecible en poco tiempo si el gobierno de Duque lo quiere
AntiKoeman,@barona_vera,2021-02-15T13:44:08.000Z,Se aproxima una guerra civil en Colombia por la vacuna..
Juan Alejandro Palacio,@JuanPalacio2018,2021-02-15T13:33:55.000Z,"Me preocupa escuchar entre la gente que hay quienes ya están comprando la vacuna con la E.P.S y me preocupa porqué sería muy triste y cruel ver el cartel de las vacunas, pero estamos en Colombia y de todo se ve."
Ivan Rivera Rojas,@Ivan_R09,2021-02-15T13:32:40.000Z,"Hoy a Zimbabue llegan 200.000 dosis de la vacuna, a Colombia 50.000, vamos ""bien"""
Hecho en Colombia,@RamonEdo,2021-02-15T13:24:21.000Z,"El gobierno colombiano, le hará honores militares a la vacuna a su llegada a colombia? 
@BluRadioCo
 @NoticiasCaracol
 @rcnradio
 todos los medios hacen seguimiento minuto a minuto de su llegada esta tarde a territorio colombiano."
NataliaDeLaV,@NataliaDeLaV,2021-02-15T13:20:19.000Z,"Colombia.
País en el que criticamos la comida antes de servirla 
La fiesta antes de llegar 
La vacuna antes de aplicarla"
Consuelo Corrales,@ConsueCorrales,2021-02-15T13:19:57.000Z,"Y si hoy llegaran 500 mil o incluso 5 millones de dosis... tampoco les serviría.

Ahora empiezan a crearle dudas a la vacuna para que la gente no se la ponga.

#VacunasCOVID19
#Colombia"
Soy Edu,@EcarleF,2021-02-15T12:59:09.000Z,"El presidente de Colombia 
, Iván Duque, anunció que la tarde de este 15 de febrero llegará a su país el primer cargamento con 50.000 dosis de la vacuna contra el covid-19

Ahora saquen la cuenta de cuánto van a tardar en vacunar a todos en el país. Son 51.220.603. Dale, Infobae"
Olímpica St 105.9,@Olimpicasemetio,2021-02-15T12:24:31.000Z,"Hoy llega la vacuna a Colombia. ¿Te vacunarías?Siii
69,9 %
Noooo
30,1 %
83 votos
·
Resultados finales"
gomez_mont,@gomezmont1,2021-02-15T12:22:58.000Z,Este es un acierto diplomático entre Colombia y Bélgica países como Canadá no han podido conseguir las segundas dosis de la vacuna y pone en riesgo la campaña de vacunación que se terminaría en otoño.
Perseo,@PerseoSanta,2021-02-15T12:14:57.000Z,"Resulta que la vacuna no evita que ud se contagie del covid, lo que puede evitar es que ud termine en una UCI. 

FALTO explicar ese detalle en Colombia qué bien descuidada esta con las medidas de protección y utilizamos el tapabocas en la frente o cuello."
Laura Isabel,@FloresDeLaurel,2021-02-15T12:11:30.000Z,Más rápido me vuelvo población de riesgo por edad o enfermedades a que me toque vacuna en etapa 6 en Colombia.
Karen L. Gamba,@KarenL_Gamba,2021-02-15T12:00:43.000Z,¿Dónde están los que decían que no habría vacuna en Colombia?...
Edil William Pinilla,@pinillawilliam1,2021-02-15T11:50:38.000Z,"Hoy llegan 50 mil vacunas Pfizer para Covid19 a Colombia. Es hora de empezar vacunación segura pero sobre todo EFECTIVA. 
@IvanDuque
 @Fruizgomez
 #vacuna #coronavirus"
Jairo Castaño,@JairoCa23748814,2021-02-15T11:48:18.000Z,"Están vacunado en Venezuela , la mejor vacuna Rusa , el presidente Maduro sin Arrodillarse las consigo , Aquí en Colombia , no han llegado , el Interino presidente no ha podido , Satanás tampoco , solo pueden difamar de candidato Ecuatoriano de forma inmfame y cínica"
Cristalina Estéreo,@cristalinafm,2021-02-15T11:44:39.000Z,"#ULTIMOMINUTO 50 mil dosis de la vacuna Pfizer llegarán esta tarde a Colombia, así lo acaba de anunciar El presidente 
@IvanDuque"
Alerta News 24,@AlertaNews24,2021-02-15T11:44:14.000Z, | URGENTE - CORONAVIRUS: Colombia anuncia que el primer cargamento con 50.000 dosis de la vacuna de Pfizer contra el covid-19 llega este lunes.
Marco Tulio Peralta,@marcotperalta,2021-02-15T11:39:12.000Z,De Bélgica llegan esta tarde las primeras 50 mil dosis de la vacuna de Pfizer a Colombia.
Jose Repelin Cucharas,@UnTintoen543,2021-02-15T11:38:20.000Z,"Atención urgente, según comunicado de 
@infopresidencia
 la vacuna para Colombia vendrá recargada con totumo, sauco, miel y propóleo para mayor efectividad"
Carlos Alberto Viancha,@AlbertoViancha,2021-02-15T11:17:52.000Z,#estanlocos  en la W publicando Fake News sobre la llegada de la vacuna a Colombia
Luz Rios.,@BrisasJJ,2021-02-15T11:00:54.000Z,Más arrepentida que venezolano esperando vacuna en Colombia.
Flor de Fueguito,@FlordeFueguito,2021-02-15T10:45:10.000Z,"Y aquí escuchando noticias, llegaron primero las vacunas a Venezuela que a Colombia, y eso que nos dicen que allá están peor que nosotros ¡Momento! que aquí tenemos página con turno, eso vale más que la misma vacuna."
Fredy Pinzón,@MdPinzon,2021-02-15T10:15:08.000Z,"Chile vacuna 1.8 millones de personas en 11 días, Colombia deja de Vacunar 50.3 en ..........
Vamos con toda Ivan "
Sebastian Valencia,@Sebasvalenciac1,2021-02-15T03:21:47.000Z,"Dificultades con adquisición de vacunas y con plan de vacuna están relacionadas con modelo de negociaci que el capital financiero impuso a Colombia. Negociaciones bilaterales con Covax y Big Pharma. Ganan ellos, perdemos nosotros
@BernardoUseche
 @MedicoFernandez
 
@Francisctorres"
Juan Guzmán,@JuanGuzCam,2021-02-15T02:37:46.000Z,"En Colombia peso más la ideología que el beneficio de la población
El gobierno rechazo la vacuna rusa y hoy su más acérrimo enemigo está vacunando a su población
Bravo!
@IvanDuque
 eres un inepto"
RAIMUNDO SUÁREZ,@RaimundoLibre,2021-02-15T02:33:05.000Z,"Tras las temibles vacunas de extorsionistas, paramilitares y guerrilleros, es tanta nuestra aversión, que ninguna vacuna anticovid se atreve a ingresar a Colombia."
"AboJuan
(Cta.Oficial)",@abojuan,2021-02-15T02:31:27.000Z,Que Gonorrea Colombia sin una vacuna todavía y las cifras de muertos cada día más alta.
Dante,@apolet10,2021-02-15T02:28:25.000Z,Mientras Países del Continente avanzan con la vacuna en Venezuela no se observa acción en el gob. Colombia tiene excelente organización
ABRA-NOTICIAS,@AbraNoticias,2021-02-15T02:13:29.000Z,"Dicen que llegan las vacunas a los departamentos, pero la verdadera que llegará es la 'vacuna' de la reforma tributaria...

#Reforma #tributaria #será la #'Vacuna' #en #Colombia"
Hernando Hernandez,@H_HernandezT,2021-02-15T01:56:33.000Z,Venezuela ha recibido el primer lote de  100.000 dosis de la vacuna Rusa Sputnik contra el COVID - 19 y  Colombia?
Alberto Marchena Jr.,@marchenajr,2021-02-15T01:40:59.000Z,Mi madre ya recibió ayer su 2nd dosis de la vacuna de Pfizer aquí en US.  Ningún efecto secundario en el corto plazo. Que pronto lleguen a Colombia.
Celso Tete Crespo,@elsemblante,2021-02-15T01:15:43.000Z,"Chile ya vacunó al 10% de su población; Bolivia, Venezuela, Perú, Argentina, México, Panamá, Brasil tienen vacunación masiva en marcha. 

¿Colombia? 200 simulacros, 150 comerciales, 50 anuncios de fechas, contratos, show televisivos del subpresi y ni una vacuna."
Augusto Quintero,@sj_augusto,2021-02-15T01:14:32.000Z,Produce alegría que nuestros hermanos chilenos ya hayan vacunado de Covid 1.8 mill de personas y que en Perú este fin de semana hayan llegado 700 mil vacunas. ¡Qué desolación que a Colombia no haya llegado ni la primera vacuna! Muchos más muertos gracias a la torpeza de Duque 
"STGA
GEOLAWEXPLO & ASSOCIATES",@StgaJ,2021-02-15T01:09:20.000Z,"A Venezuela llegaron 100mil vacunas y ya es potencia , en Argentina ensayan en humanos con la vacuna rusa, en Colombia son prudentes con la vacunación y quieren poner la vacuna americana y salen los mamertos a decir que que desastre , deberían firmar para que los vacune China !"
Ana Lucía,@AnaLuciOA01,2021-02-15T00:53:34.000Z,"Mientras 7 países europeos decidieron no administrar la vacuna de astrazeneca a personas mayores de 65 años por el limitado estudio de eficacia en este rango de edad.

Esa es la vacuna destinada para las personas mayores de 80 años en Colombia. En serio 
@MinSaludCol
 "
Soy Un Pueblo,@SoyUnPueblo2,2021-02-15T00:53:17.000Z,"Necesitamos la vacuna en Colombia, y en el departamento del Magdalena, lleguen las vacunas, y no es justo que recorten las vacunas al pueblo magdalenense
#VacunasConIgualdad"
Andrés FelipeVelasco,@Velascomfelipe,2021-02-15T00:18:51.000Z,"Duque no sirvió ni para gestionar vacunas, Venezuela con bloqueo económico, inestabilidad política y oposición internacional logró tener dosis de la mejor vacuna del mundo; Colombia también se prepara para la vacuna: reforma tributaria con IVA a la canasta familiar."
"María Antonia G. De la Torre, Ph.D.",@Caidadelatorre,2021-02-15T00:05:02.000Z,"Mañana me ponen la vacuna contra el Covid19. Espero en este otoño volver a dictar clase en persona y estar disponible para mis estudiantes y para mi comunidad. Y espero de todo corazón que las vacunas lleguen pronto a Colombia.   
#COVIDVaccine"
Alejandro Lema Correa,@AlejandroLema3,2021-02-14T23:56:01.000Z,"Fui del combo paciente y optimista con el tema de la vacuna pero ya me siento frustado al ver que Colombia se quedó atrás. Esperemos que al menos los planes que tienen los cumplan 
@IvanDuque
 @Fruizgomez"
Enrique Jiménez Blanco,@EnriqueJimnezB4,2021-02-14T23:24:13.000Z,"El pasquín Semana está callada de la llegada de las 100.000 dosis de vacuna Spunik V a Venezuela, y la vacunación en Bolivia, Chile, Argentina, México, Canadá,  y otros países de Latinoamérica y guarda silencio ante el horror de tantas muertes en Colombia por no haber vacunas."
Enrique Jiménez Blanco,@EnriqueJimnezB4,2021-02-14T23:14:05.000Z,"Mientras mientras Venezuela trajo ayer de Rusia 100.000 dosis de la vacuna Spunik V que es de un 95% de eficacia, la W Radio, engaña a los colombianos diciendo que la vacuna llegó fue a Colombia y luego borran la mentira.  ¡ Traidores !   ¡ Miserables !"
Enrique Jiménez Blanco,@EnriqueJimnezB4,2021-02-14T23:00:38.000Z,"Mientras una nave venezolana trajo 100.000 dosis de la vacuna rusa Spunik V asu país, Félix De Bedout, se dedica informar lo que dijo el senador de EEUU sobre Donald Trump, y en Colombia ni se sabe de las vacunas y la gente muriéndose de la enfermedad. Nojodaaaaaaaaa"
"Facharíx
.",@fachario,2021-02-14T22:17:01.000Z,Lo qué sí es es verdad es que a 6 días de empezar la vacunación a Colombia no ha legado una sola vacuna. Es que ni la de muestra para el show en Aló Presidente.
Javier Villamil,@JavierV44090610,2021-02-14T21:16:01.000Z,"Por ser Colombia una finca, las vacunas vienen a lomo de mula. Ya llegarán. No se desesperen por vacuna....desesperensen por esa   finca, por un país progresista"
JMV,@JesuManriqueV,2021-02-14T20:58:03.000Z,"La teoría que Colombia esta peor que Venezuela se cae sola con los casi 2 millones de venezolanos que han inmigrado. Colombia podrá tener muchos problemas, pero ni de cerca a los que lastimosamente hoy tiene Venezuela. 100,000 dosis de la vacuna del covid no cambia la realidad."
"Sebastián
𝚁𝚘𝚓𝚊𝚜 ® INDIGNADO",@QueDiceSebas,2021-02-14T20:34:11.000Z,"Venezuela podrá tener ya 100.000 vacunas pero no tiene un plan de vacunación tan bueno como el de Duque 
.

Venezuela tiene 30 millones de habitantes y lleva 1.267 muertes por COVID-19. Colombia con 50 millones sobrepasó ya los 57mil muertes, y aún no tiene una vacuna."
Sagrario Escalona.,@SEscalona_,2021-02-14T19:34:07.000Z,"Vamos a ver cuantos escuálidos que renegaron de la vacuna Rusa! se acercaran a los centros para vacunarse, a lo mejor se vienen de Colombia a colocársela y luego se vuelven a ir, porque l Duque se las va a cobrar!"
nan,@arquinancho,2021-02-14T19:21:34.000Z,"O sea que a Colombia va allegar la vacuna China. Vaya, vaya..."
Javier Rodriguez G,@edinsonjavierr,2021-02-14T19:20:52.000Z,"Cuba hace su propia vacuna, a Venezuela llega el primer lote de 100.000 vacunas, pero en Colombia todavían creen en el cuento de la miseria del castrochavismo. Nosotros, país democrático, tenemos que agradecer las migajas de 
@IvanDuque"
GUSTAVO GONZALEZ GONZALEZ,@tavo2366,2021-02-14T18:57:10.000Z,"Los países suramericanos a los q no llega aún la vacuna:

Uruguay.
Paraguay.
Colombia.

En común: Los gobierna la derecha mas inepta y corrupta de todos los tiempos."
"Leo
.",@Me_Dicen_Leo_,2021-02-14T18:54:19.000Z,"Verán mis queridos y estimados. Está vaina no se celebra en Colombia en la fecha de hoy. Se celebra en septiembre.
Mejor indignesén porque no tenemos ni una hijueputa vacuna.
#SanValentinDay"
