Nombre de usuario,Usuario,Fecha,Texto
Hdo.Mutis 55/86,@pormillano,2020-08-13T17:36:06.000Z,"Y entonces que va a hacer Colombia en manos de 
@IvanDuque
 ; la vacuna inglesa va a ser producida por Argentina y México; junto con Rusia van a inyectar castrochavismo"
Soy Del Campo,@SoyDelCampo5,2020-08-13T17:34:26.000Z,"Hoy por hoy, tenemos un presidente que se le olvidó todo un país por salir en defensa de su mentor. Inseguridad disparada sin salud, sin vacuna, sin educación, trabajo. Duque necesitamos que litigue para  Colombia no solo para Uribe."
timmyotule,@timmy_otule,2020-08-13T17:33:13.000Z,"Colombia no está interesada en la vacuna rusa, Colombia no va a producir la vacuna de Oxford, Colombia no sirve para el un culo."
biciadicta,@labiciadicta,2020-08-13T17:26:22.000Z,Colombia rechaza la vacuna rusa esperando una vacuna que no existe ni siquiera aún .
Carlos Andrés Hernández Franco,@CarlosAndrsHe16,2020-08-13T17:24:09.000Z,"Importante y necesario que empresarios creen fondo Covid-19 para traer vacuna a Colombia tan pronto como salga 
@ANDI_Colombia
 @BruceMacMaster
 @ANIFCO
 @intergremialant
 @NicolasUribe
 @Fedesarrollo
 @IvanDuque
 @SantiCastroCali
 @Portafolioco
 @larepublica_co
 @infopresidencia"
Roberto Javier,@Roberto63155160,2020-08-13T17:13:53.000Z,"Pero que cosa!!!
Argentina y México producirán la vacuna
Y Colombia manda a Pachito a comprarla
Mejor dicho, ni producimos ni la compramos
Que cosa!!!!"
Sixto Alfredo Pinto,@laotracara_co,2020-08-13T17:13:35.000Z,"La tomadera de pelo no está bien , la vacuna estará en Colombia en el año 2021 ósea el otro año punto.
De acuerdo a esa cifras es que se tiene que programar y organizar la ciudadanía."
Fernando Hernandez,@FdoHernandezB2B,2020-08-13T16:53:00.000Z,El nuevo orden mundial: El gobierno de derecha de Brasil acuerda con Rusia la aplicación de su vacuna y el gobierno de izquierda Argentino acuerda producir y usar la vacuna de Oxford. Covid acerca los extremos políticos. #Colombia #Negocios
Juan Carlos Mejía,@elprobabilista,2020-08-13T16:52:58.000Z,"Vacuna de Oxford ===>> fase III ===> pruebas en población grande en Brasil ===> Queda Brasil con la producción de esa vacuna para Sudamérica ===> Colombia tiene prioridad con Brasil en ese sentido.

Es que es muy sencillo, en serio. No sean tan tapados de defender la v. rusa."
НИЛЬСОН ТОРРЕС,@NilsonT18819659,2020-08-13T16:50:17.000Z,"Mientras Rusia anuncia la vacuna para combatir el Covid -19, Colombia anuncia el número del chance 1087. Cuanto subrealismo mágico, cuánta bobada dantesca hay en este platanal de país."
Mafe,@mafelarab1,2020-08-13T16:27:54.000Z,"Dizque Colombia no está interesada en la vacuna rusa jajajaja

Sáquenme de este moridero "
Dimey,@dimey_jhon,2020-08-13T16:13:52.000Z,Tengan en cuenta que la vacuna rusa no llegará a Colombia por cuestiones políticas más que por científicas.
Oscar Konquistador,@OKonquistador,2020-08-13T16:05:59.000Z,"Nojoda será q Colombia con todo lo q está pasando no irá a despertar.
Vamos camino a superar los 500 mil casos de covid-19 y camino a 20 mil muertos 
Ñeñeduque defendiendo al HP MATARIFE y ni siquiera se ha interesado en la vacuna rusa q ya por lo menos 100 países la pidieron."
CarlosC,@Carlos10art,2020-08-13T15:59:25.000Z,"Sabemos que Colombia esta atrasa en educación y abunda la ignorancia cuando decimos que la vacuna rusa ""nos inyecta el comunismo"" (y la estadounidense es un chip mental Bill Gates)"
Charles Lee Ray,@ObredJany,2020-08-13T15:57:45.000Z,"El gobierno de Argentina, anuncia la fabricación de la vacuna de Oxford
El gobierno de Brasil, anuncia la fabricación de la vacuna rusa.
El gobierno de Colombia, anuncia que Uribe es inocente y que sólo la virgen puede salvarnos del covid-19.

Así es este platanal."
Leonardo,@varon_gran,2020-08-13T15:48:44.000Z,¿Cuánto se demorará la poderosa maquina que es el contrabando en Colombia en traer la vacuna rusa?
GATROM,@GATROM,2020-08-13T15:47:11.000Z,"La compra de la vacuna para colombia será una estafa más para sus ciudadanos.
Quienes acostumbrados ya, no tendrán otro camino que aceptar con resignación otra cachetada más de quienes los gobiernan."
A N D R É S.,@_Descerebrado,2020-08-13T15:45:34.000Z,"Si se han dado cuenta que la mayoría de países están re ""vamos a ayudar en la elaboración de la vacuna"" mientras Colombia esta tipo, ""Uy no, eso trae un chip para espiarnos, a nosotros mejor no no la pongan"" tercer mundistas foreva."
Emiro Alvarez,@eaav2711,2020-08-13T15:45:03.000Z,"Como Colombia es uno, o el país más corrupto del planeta, uno con muchos años de observar corrupción galopánte en este país, ya prevee que LAS RATAS CUELLO BLANCO están haciendo cálculos en cómo ganar un buen billete con la vacuna covid 19. ¡RATAS INMUNDAS, RESPETEN EL DOLOR!..."
Caaamiiilooo,@fourwalls09,2020-08-13T15:40:29.000Z,"#YoQuieroLaVacunaDeRusia por encima de todos los intereses ideológicos, tiene que estar la cura para este virus y el bienestar de la población. Ignorante, no te vas volver comunista por un producto de suma importancia de Rusia. 
@IvanDuque
 exigimos la vacuna en Colombia."
Felipe Solarte Maya,@FeliSolarteMaya,2020-08-13T15:37:51.000Z,"Cual vacuna comprar para los colombianos? El pueblo ha sido vacunado siempre. No es extraño. Seguramente la vacuna llegará por los Sanandresitos, mientras las autoridades debatan a quien y como comprar. Colombia solo consume. Es un mercado más. Cero producción."
memetropolis7100,@memetropolis711,2020-08-13T15:31:00.000Z,"- no creen en la vacuna rusa , pero vaya digales que uribe es el mejor presidente que ha tenido Colombia y vera "
Jakson.,@Jakmorero,2020-08-13T15:29:50.000Z,"Presidentes de Argentina y México tienen un acuerdo para producir 250 millones de la vacuna de oxford, para distribuirlas en latinoamérica, para Colombia serían alrededor de 10 millones de vacunas.

Mientras 
@IvanDuque
 se dedica a decir ""uribe es inocente""

¿Notan la diferencia?"
jose luis leal ™,@joseluisleal19,2020-08-13T15:28:57.000Z,La vacuna en Colombia llegara en el año 2022 por qué aquí todo es un negocio
gonzalo,@fregisset,2020-08-13T15:27:31.000Z,digamos un país dice la vacuna es esta colombia tendría la capacidad de producirla? o tendría que comprar todas las vacunas no sé enseñenme porfi
Juan G. Vieira,@Vieirattt,2020-08-13T14:59:19.000Z,"¿Solo en Colombia ""la vacuna"" es lo que sabemos?"
Alejandra Rodríguez,@Aleja_Ro03,2020-08-13T14:44:47.000Z,"La gente si jode, quieren una vacuna que no tiene las pruebas suficientes, pero donde alguien se muera por esa vacuna se van a empezar a quejar y a decir que el presidente trajo lo más malo y barato para Colombia, ""lAdRoNeZ y kOrRuPtOz"""
Loius Vita,@LoiusVita,2020-08-13T14:40:44.000Z,Menos creerle a los medios de comunicación de Colombia si la vacuna Rusa es o no ..y a los políticos menos.
SebasKill,@DavidPadilla_P,2020-08-13T14:37:03.000Z,"Colombia entro en la lista de pises que no pidieron la cura para el covid 
, si oxford no saca la vacuna en septiembre como prometio, estamos jodidos."
Charlie Restrepo,@CharlieRestrepo,2020-08-13T14:35:33.000Z,"#MemoriasDeUnPesimista Gran negocio la vacuna en Colombia, eso es lo único que les importa, el billete #CorruptosDeFiesta 
@WRadioColombia
 #QuieroLibro"
Milton Murillo,@MiltonM39263430,2020-08-13T14:29:44.000Z,"Colombia, Debemos de estar más atentos a la Vacuna contra el COVID que a lo de AUV  y la Corte  es más provechoso"
Andrés Arturo Borda Barajasmm,@AndrsBorda5,2020-08-13T14:27:20.000Z,#ParaLasMemoriasDeUnPesimista la vacuna covi en Colombia para agosto 2021#quiero libro
george,@jegranob,2020-08-13T14:21:39.000Z,"En Colombia sistema de salud ineficiente gracias a la ley 100, no reciben ayuda médica de cuba, no hay pedido de compra de la vacuna fabricada en Rusia, el dinero para enfrentar la pandemia está en duda.
Será que a un no han cumplido con la cuota de muertos?"
Di,@LaCaballero,2020-08-13T14:13:41.000Z,"Argentina y México producirán la vacuna de Oxford para América Latina; pero este man no habla sino con los amigos, Bolsonaros, et al. 

Mala suerte no es, Colombia."
Javier Contreras,@javie0619,2020-08-13T14:10:27.000Z,"Rusia sacó la vacuna 
 contra una de las peores pandemias que ha enfrentado el mundo entero 
; Colombia 
 fue uno de los países que NO hizo pedidos; han escuchado algo en las noticias? Me pregunto: Es más importante la política amiga con 
 que salvar vidas de colombianos??"
@monaguillo1941 #OP10,@monaguillo1941 #OP10,2020-08-13T14:08:49.000Z,"Yo me imagino que duke ya tiene listo un acuerdo para la fabricación de la vacuna contra el Covid 19,  Momento!!! verdad que perdió toda comunicación con su Papito. Da muchísima bronca como esté personaje pudo ser elegido como presidente de Colombia, una verdadera Vergüenza"
luz,@luzstel26551954,2020-08-13T14:07:43.000Z,"#vaccinoCovid Sino se accede rápidamente a la vacuna  
 pronto colombia será un país paria que nadie querrá visitar "
viva el comandante y su legado..,@JosFari51554066,2020-08-13T14:05:14.000Z,#Covid_19 ya el gobierno de COLOMBIA anunció que no quiere la vacuna RUSA bueno ahora vista cuando llegue acá porq el Bachaqueo hacia colombia de la vacuna será de espanto y brinco..ahora si voy a querer que activen cadena perpetua acá en Venezuela para el q capturen
Elliot Özil,@ElvisNeme,2020-08-13T14:03:43.000Z,"En todas las estimaciones que se hacen sobre el precio de la vacuna contra el covid-19 esta no supera los 5 dólares. Ya el Ministro de Salud de Colombia dijo que cada dosis costaría 21 dólares.

La robada que nos van a pegar va a ser descomunal."
Yo Monro,@Monropolio,2020-08-13T14:00:01.000Z,"La hija del presidente de Rusia, ya tiene la vacuna contra el Coronavirus, el hijo del presidente de Colombia, es un hijueputin."
Juan Diego Uribe,@viril17,2020-08-13T13:41:01.000Z,"Representante Carlos Ardila dice 
@WRadioColombia
  qué colombia con respecto al vecindario sobre la compra y llegada de la vacuna colombia está resagado 2do semestre 2021 primeras en llegar, estamos jodidos !!"
Superandianda,@Superandianda,2020-08-13T13:39:14.000Z,"Y pues si, ni porque salga la vacuna vamos a tener la vacuna en Colombia. Qué lindo despertar en Colombia."
"HAROLD CAICEDO,",@HAROLDCAICE,2020-08-13T13:37:45.000Z,"En Colombia ya están politizando la compra de la vacuna cuando llegue, se habían demorado."
Diana Paola,@Dianapaolape,2020-08-13T13:36:28.000Z,"Embajador de Rusia 
 : ""Colombia no realizó pedido de vacuna rusa contra COVID""
Esto en cualquier país serio es causal de indignación en el pueblo, pero como los Uribistas creen en la Unión Soviética."
Andres Mejia,@_Cavernicola_,2020-08-13T13:28:38.000Z,"#ParaLasMemoriasDeUnPesimista #QuieroLibro
Colombia se pondrá al día con la vacuna contra el covid en cinco años. Cuando todos los países ya la tengan.

Pero en 
@MincienciasCo
 tranquilamente calentando puesto y cobrando por na"
CamilaC,@Lacamicar,2020-08-13T13:26:54.000Z,"¿Ustedes se van a poner ma vacuna que va a llegar a Colombia?Si
63,7 %
No
36,3 %
102 votos
·
Resultados finales"
Santiago García Cabrera,@GarciaCSantiago,2020-08-13T13:22:20.000Z,"Hoy veo con mucha envidia y tristeza a México y Argentina. Envidia porque tienen presidentes que buscan el bienestar de su pueblo y tristeza porque en Colombia pudimos haber tenido uno, pero preferimos al imbécil de Duque. Bien por esos países y su acuerdo para producir la vacuna"
Cristian Halaby,@Chalabyf,2020-08-13T13:21:38.000Z,"Excelentes noticias sobre la vacuna para Mexico y Argentina...  Colombia y sus normas haran que la gente acceda de ultima.  Manos a la obra pero no con pañitos.  Pensemos en grande, vacuna de Oxford,  Rusa, de Pfizer, etc. 
@MinSaludCol
 @GerenciaCovid 
@IvanDuque
 @infopresidencia"
PatriaChevy,@ChevyPatria,2020-08-13T13:17:39.000Z,"#patriaproductiva 
#JuventudPorLaVida 
#juventudconcienteysolidaria ""Concluimos que Colombia no está interesada en la vacuna rusa contra COVID"": embajador Sergei Koshkin #ModoActivo 
@NicolasMaduro
 @jaarreaza
 @rafaelcalles
 @EProfeguerrero
 @ChevyPatria"
Nalo Corrales,@Nalo_Corrales,2020-08-13T13:13:06.000Z,"Mientras argentina y méxico se encargan de la producción de la vacuna 
 de Covid 19 , colombia sigue en bochinche de política"
Álvaro Moisés Ninco,@MoisesAlvaro_,2020-08-13T13:11:35.000Z,"Duque y Bolsonaro, denunciado por crímenes de lesa humanidad ya que su tratamiento de la pandemia atenta contra la vida de las y los brasileños, no permitirán que la vacuna rusa contra el COVID llegue a Colombia:

La misma vieja política de la muerte."
QuintoFilippo,@filippo_quinto,2020-08-13T13:03:04.000Z,"Anunció Argentina que la vacuna que intentan producir estaría lista para el 1er semestre de 2021, lo que quiere decir que para el 2022 probablemente se aplicaría en Colombia entre tanto, por no aplicar la rusa muy posiblemente morirían en este país más de 100000 personas!"
toy aterraaoooo,@juanito2525,2020-08-13T12:55:17.000Z,"#ParaLasMemoriasDeUnPesimista
Listo, ya nuestro subpresidente dijo que la vacuna para colombia sera conseguida por el sector privado;  en otras palabras solo se vacunara a quien tenga tarjeta diamante del grupo aval"
den6este,@den6este,2020-08-13T12:52:35.000Z,"En Colombia la vacuna rusa no sirve, porque eso es puro “castrochavismo” "
Meli Cienfuego,@CienfuegoMeli,2020-08-13T12:42:51.000Z,"Presidentes del mundo haciendo alianzas para la vacuna contra la COVID-19. El de Colombia,reclamndole a la CSJ por domiciliaria de su jefe."
maria edilma gaviria,@edilma641,2020-08-13T12:27:42.000Z,En colombia se investiga para desarrollar una vacuna par el covid? Aquí hay excelentes investigadores y creo laboratorios también. O no hay recursos?
Javier Adaime S.,@JavierAdaime,2020-08-13T12:26:16.000Z,"De la imposición a la guerra contra las drogas hecha por EEUU que produjo miles de muertos en Colombia, pasamos a rechazar una vacuna en una pandemia por cuestiones políticas para seguir teniendo miles de muertos. 

Este país siempre ha estado mal manejado."
Natalia Muñoz,@natashatatas,2020-08-13T12:24:28.000Z,"#paralasmemoriasdeunpesimista pensar que proponen aplicar la vacuna en Colombia para que se pueda realizar el carnaval de barranquilla  
@WRadioColombia
 #quierounlibro"
CarlosC,@Carlos10art,2020-08-13T12:22:25.000Z,Cuando creen que la vacuna llegue a Colombia?
EL NAVEGANTE,@NAVEGANTE777,2020-08-13T12:09:56.000Z,"México y Argentina empezaron ya a fabricar la vacuna contra el covid-19.

Sr. 
@IvanDuque
 como va Colombia al respecto?, o lo importante para usted como presidente solo es defender a su mentor Uribe?
Parece q a usted se le olvida q el cargo q  ostenta es para representar a todos!"
Juan Barrios,@disebasbarrios,2020-08-13T12:04:24.000Z,"¿Quién es Iván Duque y porqué dicen que le quedó grande pedir la vacuna? 

#Colombia #QuienEsIvanDuque #AntiUribistaSigueAntiUribista"
Fabian,@Don_Bruce82,2020-08-13T11:54:41.000Z,"No entiendo a los que critican que Colombia no solicito la vacuna Rusa, no sabían que Colombia hizo el acuerdo por la de Pfizer?"
PóngaleCuidado,@pongale_Cuidado,2020-08-13T11:49:22.000Z,"Colombia se quedo atrás en la adquisición de una vacuna. 
 
Gracias Uribe, Santos y Duque por invertir en Ciencia y Educación, Colombia tuviera capitál humano preparado, más instalaciones de investigación, producirían la vacuna, seriamos los primeros países en tenerla."
Primera Página Radio,@PPRadio919,2020-08-13T11:48:50.000Z,"#NoticiasPPRadio México y Argentina producirán vacunas de AstraZeneca y Oxford contra el Covid-19 para América Latina. 
La vacuna, que aún no ha sido aprobada y que se encuentra en la fase tres, estaría lista para el primer semestre de 2021 
@Javeriana919fm
 #Colombia"
Juan David Monsalve Martínez,@JuanDMonsalveM,2020-08-13T11:41:26.000Z,"Igual a Colombia le va a llegar la vacuna Estadounidense, no la rusa. No creo que Rusia le mande cositas como una vacuna a un país aliado de uno de sus rivales."
ricardo nassar b,@rnassarmd,2020-08-13T11:40:42.000Z,Argentina y México producirán la vacuna de Oxford para América Latina. COLOMBIA CON 50 MILLONES DE HABITANTES EN EL SIGLO XXI Y NO PUEDE PRODUCIR LA VACUNA CONTRA EL COVID 19?
#BoicotALosEspeculadores,@williechirinos,2020-08-13T11:32:13.000Z,"#Colombia no está interesada en la vacuna contra el covid-19 
Jo e puta!"
𝐏𝐚𝐨𝐥𝐚 𝐂𝐮𝐛𝐢𝐥𝐥𝐨𝐬 𝐌𝐃,@drpaolandmd,2020-08-13T11:31:15.000Z,"Lo que digo “espero que Colombia no acepte vacunas que no han sido sometidas a los estudios pertinentes para determinar seguridad y eficacia”

Lo que la gente piensa que dije “los rusos no pueden hacer la vacuna”

Ay gente. Que cansancio!"
Ricardo L chef,@RALRchef,2020-08-13T11:27:23.000Z,"Si la excusa del gobierno es que no se hacen contactos con los rusos para la vacuna es por un tema "" ideologico"" déjenme decirles que estamos frente al.gobierno más idiota de toda la historia de colombia y aquí si que han habido pendejos gobernando"
Oscar Chamorro,@OskaritoC,2020-08-13T11:27:09.000Z,Ah que si Colombia no trae la vacuna #rusa voy hasta ese pais para aplicarmela
John osorio,@johnosorio1981,2020-08-13T10:21:46.000Z,"#paralasmemoriasdeunpesimista ojalá y le llegue este mensaje a mi amigo william que todos los días se levanta diciendo que la vacuna nunca llegara a Colombia y todos moriremos, es el papá de los pesimistas."
Maritza Aristizabal,@Maryaristizabal,2020-08-13T09:49:06.000Z,"Buenos días Colombia. Nos vemos a las 5:30 AM en 
@NoticiasRCN
-422.519 casos de COVID19 239.785 recuperados.
-Plan Marshal y nuevas medidas en Bogotá.
-Renuncia junta de Ruta N en Medellín.
-México y Argentina producirán la vacuna de Oxford.
-INPEC reseñó al expresidente Uribe."
Humberto Lizcano Rubio,@lizcanorubioH,2020-08-13T04:51:37.000Z,"Duque es sin lugar a dudas más inepto y corrupto que Gaviria, Samper, Pastrana, Uribe y Santos juntos. Realmente es una verguenza que este sujeto desagradable sea el presidente, es un papanatas!!! Mequetrefe, pelele!!! Rusia dice que  colombia no le interesa la Vacuna! Miserable!"
Inge Charlie,@Caanpati,2020-08-13T04:50:17.000Z,"No sé porque sospecho que colombia 
 va a terminar comprando la vacuna de Rusia 
 "
Daneou,@Daneou_,2020-08-13T04:48:59.000Z,Rusia Colombia necesita la vacuna del COVID-19.
Mafe Visbal,@MariaMulat,2020-08-13T04:47:18.000Z,"¿Qué al Gob.#Colombia no le interesó adquirir la vacuna rusa #SputnikV contra el #Covid_19? ¿Será que piensan que si nos la aplican, terminamos siendo comunistas? "
Mafe Visbal,@MariaMulat,2020-08-13T04:44:06.000Z,"¿Qué #Colombia no se interesó en la vacuna rusa #S contra el #Covid_19? Obvio no, quizás el Gobierno"
Y. Rios,@y_rios_c,2020-08-13T04:36:39.000Z,Pienso que la vacuna (rusa) contra el virus no fue aprobada en Colombia porque aquí deciden por todos un pequeño grupo de egoístas hijos de puta que no les conviene que el platanal progrese y se recupere de tanta mierda (y no hablo sólo del virus).
Andres Riveros,@Andres_Riveros6,2020-08-13T04:33:37.000Z,Venga enserio había gente esperando que el gobierno colombiano mostrará interés por la vacuna rusa ? Eso hasta el que no sepa de política sabe que eso sería darle la espalda a Estados Unidos cosa que Colombia no va a hacer
JuanDa Cuello,@Juandcuello,2020-08-13T04:32:24.000Z,Como q colombia no está interesada en la vacuna de Rusia ?
Jose Martinez R.,@MR_Jose2710,2020-08-13T04:31:29.000Z,"No creen en la vacuna pero si creen cuando Uribe dice que ha dado su vida por Colombia. 

#UribePreso"
La Barahúnda,@laabarahunda,2020-08-13T04:30:20.000Z,Qué clase de bobos ineptos están en el gobierno que no solicitaron la vacuna a Rusia???? O sea 2021 y Colombia sin vacuna.
Disléxico hp,@its1spadafora,2020-08-13T04:06:29.000Z,"#Mexico y #Argentina  va a producir la vacuna de #Oxford 
Y #Colombia ? Bien gracias.
Ni se siente, ni estudios, ni pruebas, ni un llamado haciéndose notar.
Que pasa con 
@MincienciasCo
 que putas está haciendo? Osea Pacho Santos encargado para negociar vacuna. Y el min de adorno?"
Huepaz,@huepaz,2020-08-13T04:05:27.000Z,¿Que tiene Mexico o Argentina que no tenga Colombiapara estos fueran escogidos en la producción de la vacuna? ¿ cuáles fueron las razones por las que se escogieron? ¿ tenía Colombia cómo hacerlo? ¿ hubo intereses creados o falta de iniciativa gubernamental?
ZAFARRANCHO,@UnRubio_Mas,2020-08-13T04:03:37.000Z,"Que envidia lo de argentina y México en cuanto a la fabricación de la vacuna, ojalá Colombia estuviera en esos niveles "
Wilis Banquez lopesierra,@banquez_wilis,2020-08-13T03:36:41.000Z,"Mientras presidentes del mundo centra su preocupación en la vacuna de covid19 el presidente de colombia está preocupado por la inocencia de un criminal.

Gracias Duque"
Cristian David Gomez,@CridagoarDavid,2020-08-13T03:25:37.000Z,Que pasara con Colombia que se nego a recibir una vacuna rusa. Sera que todavia existira gente que aun cree que exista la Rusia comunista.
María Gabriela,@imgabyyy__,2020-08-13T03:23:09.000Z,La vacuna rusa no nos va a hacer daño porque igual nosotros vivimos comiendo mierda en Colombia
J Ernesto,@Jeperezv,2020-08-13T03:17:46.000Z,"Colombia es el nuevo foco de la pandemia, pero 
@IvanDuque
 y su gobierno cómplice, creen que la vacuna rusa no es lo suficientemente buena. Qué tragedia insondable éste gobierno"
alex martinez,@alexmf80,2020-08-13T02:49:56.000Z,Argentina firmó con un labortario para empezar a producir la vacuna contra esta mierda llamada COVID19. Que espera Colombia para hacerlo llave o será q aún no han muerto la cantidad necesaria.
Luna,@selenatinoco,2020-08-13T02:43:33.000Z,"Colombia necesita una vacuna en contra del terrorismo, fanatismo, clasismo, cinismo y uribismo."
IkBenNata,@nataliaptn,2020-08-13T02:43:13.000Z,"Argentina y México produciendo la vacuna de Oxford, Cuba la de Rusia y Colombia?: Ni rabia produce..."
Foxtrooper,@kovalsqui,2020-08-13T02:34:43.000Z,Esa vacuna cuando llegue a Colombia no faltará el hpta que se la perratee.
नेउता जानसन,@Jannson8,2020-08-13T02:20:16.000Z,Yo solo estoy esperando .la vacuna contra el covid 19 .a ver como es el torcido que va a generar en colombia . ..cuanta platica se van a robar . Con ese NEGOCIO SOCIO .
realmadrid2020,@realcr7forever,2020-08-13T02:19:14.000Z,"Si mañana la OMS certificara que la vacuna covid19 RUSA es segura y eficaz, será que el presidente Ivan Duque la compraría? 
Salvaría las vidas al adquirirla o por cesgo político no la compraría por la alianza Colombia-estados unidos...
Que dicen ???"
Juan Barraza,@JuanBarrazaG,2020-08-13T02:13:53.000Z,Colombia no está en la lista de los países para obtener la vacuna rusa.
Juan Correa ➐,@juansebascor,2020-08-13T02:10:19.000Z,"Se imaginan que la vacuna llegue primero a Venezuela y se curen allá primero que en Colombia, todo porque Uribe dijo que no a la vacuna de Putin... se imaginan esa joda? Yo si..."
Guillermo Alarcón,@guille_alarconc,2020-08-13T02:08:02.000Z,"Mientras en Colombia los dirigentes políticos están pensando en ampliar el aislamiento obligatorio, en Argentina y México ya prenden motores para la producción y distribución de la vacuna contra el #Covid_19 #vacunaCOVID19 
@MincienciasCo
 @INSColombia"
"Dani Castañeda'
'",@chicanani04,2020-08-13T02:06:11.000Z,"México y Argentina harán estudios para encontrar la vacuna contra el COVID y en Colombia nuestro Presidente poniéndole carita roja al COVID 
."
MangooOf,@mangoo01of,2020-08-13T01:58:23.000Z,"Los primeros países en rechazar la vacuna de Rusia serán los aliados de Estados Unidos, esto le hará el teatro para que la mediática comience a inventar historias sobre las reacciones a la vacuna buscando desprestigiarla. 

Les doy un dato, ya Colombia rechazó la vacuna."
Celso Tete Crespo,@elsemblante,2020-08-13T01:37:59.000Z,"La vacuna exitosa rusa contra el Covid seguro llegará a Venezuela y no a Colombia. Avisan, para echar pa' Maicao por trocha "
Lilian Sanabria,@serendipitica08,2020-08-13T01:36:39.000Z,El mundo buscando la vacuna del bicho mientras que en Colombia apuestan con el número de preso del que sabemos.
Claudia Calao,@Cloquis,2020-08-13T01:36:09.000Z,"Si la vacuna rusa se llama Sputnik V,¿Cómo se llamaría si se hiciera en Colombia?"
luis alfredo,@40_alfredo,2020-08-13T01:36:02.000Z,Señor gobierno. Haga usted el milagro a sí sea con los gringos. Rusos. Chinos. Británicos. Apustele  A nuestros científicos colombianos. Busque la vacuna urgente y saca a flote su mala racha. El pueblo lo amara. Y quedará agradecido. Salve usted a Colombia. DIOS ES LA VACUNA
Nicozame1960@gmail.Com,Nicozame1960@gmail.Com,2020-08-13T01:25:53.000Z,"Pregunta:
Si siguen las muertes por covid en Colombia, teniendo forma de conseguir la vacuna rusa, nos quedaremos esperando en morirnos?
#yoquierolavacunarusa"
Andres Lugo,@Alugueiro,2020-08-13T01:25:28.000Z,México y Argentina van a producir la Vacuna de #oxforduniversity y colombia? El presidente preocupado por la corte por que arrestaron a uribe.
Dubalier Ortiz Ch.,@12345dubalier,2020-08-13T01:25:19.000Z,"Les tengo chiva a la carta  el Embajador ruso en Colombia escribió una carta al subpresidente Duque el 3 de julio, ofreciendo la vacuna Sputnik V?

Al   no tener respuesta del gobierno de Duque  lo llevó a concluir que Colombia no está interesada en adquirir la vacuna"
Juan Manuel Padilla,@juanpadillagar1,2020-08-13T01:19:24.000Z,"A este ritmo, la vacuna contra el COVID-19 creo que llegará primero a Venezuela que a Colombia. Supongo que Rusia privilegiará a sus socios comerciales."
Joaquín Robles Zabal,@joaquinroblesza,2020-08-13T01:17:16.000Z,"""Colombia no avalará vacuna rusa hasta que no se conozca suficiente información"": ministro de Salud Fernando Ruiz."
Alejandro Jaramillo,@Alejandroja00,2020-08-13T01:15:27.000Z,"Si llegara la vacuna rusa a Colombia, igual me la pondría. Me podrá convertir en ateo, homosexual, comunista y guerrillero, pero nunca un actor porno."
Dairo Alvarado,@dairo_alvarado,2020-08-13T01:13:43.000Z,"Colombia será de los últimos países donde llegará la vacuna para el Covid_19, costosa y de mala calidad."
Pechi,@alexandraceae,2020-08-13T01:09:50.000Z,"De qué sirve que hayan encontrado la vacuna contra el Covid, si Colombia va a decir siempre: voy a dar una vuelta y ya regreso. "
Stef,@Dsva_,2020-08-13T01:07:13.000Z,"No creen en la vacuna, pero vayan y díganles que Colombia sin Uribe sería castrochavista y se comen el cuento."
Beats Enduro,@MonachoRua,2020-08-13T00:59:45.000Z,Uno todo feliz por la vacuna rusa y que tal; pero resulta que Colombia no se postuló para recibirla. ¡Ah vida hijueperra!
SaraH,@CSarahelen,2020-08-13T00:47:50.000Z,"Tan fácil decir que Colombia no está interesado en la vacuna, habiendo reportado hasta el día de hoy 13.800 muertos."
| Don Puto,@Viejo_HP2,2020-08-13T00:44:15.000Z,"Colombia debe traer la vacuna Rusa?Sisas
59,3 %
Noks
5,1 %
Zolo usa loks
4,7 %
Igual será negocio
30,8 %
253 votos
·
Resultados finales"
esteban morales,@esteban46423529,2020-08-13T00:42:28.000Z,"Si el gobierno de Colombia no ha hecho una petición formal de vacuna contra el COVID19 a alguno de los países que las están desarrollando,  ¿le cabría responsabilidad, política,  penal y disciplinaria al presidente, viendo estas cifras?"
НИЛЬСОН ТОРРЕС,@NilsonT18819659,2020-08-13T00:42:20.000Z,La negativa de Colombia a la vacuna ofrecida por Rusia como posible cura para la Covid -19 es un crímen de lesa humanidad que organismos internacionales deberían sancionar con severidad. Ahí es donde amerita salir a las calles e incendiar el país para morirnos en la lucha.
Aecio,@4ec1o,2020-08-13T00:26:46.000Z,"A mí me parece muy triste que Colombia no haga un trabajo más activo para producir una posible vacuna contra el #Covid_19 hasta en eso tenemos poco o nada de soberanía 
@MinSaludCol
 @infopresidencia"
Николас.,@Nicolahs21,2020-08-13T00:23:50.000Z,"¿Sabían que el embajador ruso en Colombia escribió una carta al subpresidente Duque el 3 de julio, ofreciendo la vacuna Sputnik V?

La respuesta del gobierno lo llevó a concluir que Colombia no está interesada en adquirir la vacuna.

Esta estupidez costará vidas."
arnulfo alvarez,@arnualvarez,2020-08-13T00:23:31.000Z,"Colombia no necesita vacuna contra el COVID-19, si nuestro presentador de farándula 
@IvanDuque
 y el 
@CeDemocratico
 se inventaron las tarjetas antivirus."
