Nombre de usuario,Usuario,Fecha,Texto
Supersalud,@Supersalud,2020-10-05T21:00:04.000Z,"#AEstaHora | 
@Supersalud
 instala mesa de trabajo para analizar la situación en #Vaupés e identificar los puntos críticos que requieren acciones de mejora para hacerle frente a la emergencia sanitaria que atraviesa por cuenta del #Covid_19."
Supersalud,@Supersalud,2020-10-03T15:00:01.000Z,Ponte tapabocas siempre que salgas a la calle y hazlo en casa cuando tú o un miembro de tu familia presente síntomas respiratorios. Utilízalo correctamente para reducir el riesgo de contagio por #Covid_19. ¡El Autocuidado es #TareaDeTodos
Presidencia Colombia,@infopresidencia,2020-10-03T02:11:10.000Z,"#PrevenciónyAcción | Colombia ha recibido más de USD 58 millones en cooperación internacional en la pandemia, que se destinaron a 52 proyectos de asistencia en salud, informó este viernes la Directora de la 
@APCColombia
.Colombia ha recibido más de USD 58 millones en cooperación internacional para atender pandemia
Colombia ha recibido más de USD 58 millones en cooperación internacional en la pandemia, que se destinaron a 52 proyectos de asistencia en salud, informó este viernes la Directora de la Agencia...
idm.presidencia.gov.co"
Presidencia Colombia,@infopresidencia,2020-10-03T01:57:49.000Z,"#PrevenciónyAcción | El Presidente 
@IvanDuque
 informó que hoy el Gobierno Nacional cumplió la meta de duplicar las unidades de cuidados intensivos (UCI), necesarias para atender a pacientes críticos afectados por covid-19.Gobierno cumplió hoy la meta de duplicar las UCI: Duque
El Presidente Iván Duque informó que hoy el Gobierno Nacional cumplió la meta de duplicar las unidades de cuidados intensivos (UCI), necesarias para atender a pacientes críticos afectados por...
idm.presidencia.gov.co"
MinSaludCol,@MinSaludCol,2020-10-02T23:44:08.000Z,"El ministro 
@Fruizgomez
 hizo un balance del Puesto de Mando Unificado número 62 en Inírida, Guainía, en donde se revisó la estrategia de rastreo y vigilancia del departamento y se destacó la labor de las autoridades locales para la contención de la COVID-19. #PrevenciónYAcción"
Presidencia Colombia,@infopresidencia,2020-10-02T22:58:52.000Z," #EnVivo | Medidas de #PrevenciónyAcción implementadas por el Gobierno Nacional para mitigar los efectos de la pandemia del covid-19 en el país.Presidencia Colombia
@infopresidencia
 #EnVivo | Medidas de #PrevenciónyAcción implementadas por el Gobierno Nacional para mitigar los efectos de la pandemia del covid-19 en el país.
pscp.tv"
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-10-02T19:32:27.000Z,"El director de 
@TelesaludUdeA
 de 
@Medicina_UdeA
, Andrés Mauricio Rangel, participa de las actividades de seguimiento de contención de la #Covid_19 en el municipio de 
@AlcaldiaBerrio
."
MinSaludCol,@MinSaludCol,2020-10-02T18:05:18.000Z,"""No podemos bajar la guardia, la pandemia no ha terminado y lo importante es que podamos mantener una apertura en las mejores condiciones sin mayores riesgos"" ministro 
@Fruizgomez
 #PrevenciónYAcción"
MinSaludCol,@MinSaludCol,2020-10-02T18:05:13.000Z,"En Inírida, Guainía, el ministro 
@Fruizgomez
 se reunió con las autoridades del departamento para analizar el curso y la respuesta a la pandemia en el territorio. #PrevenciónYAcción"
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-10-02T16:15:48.000Z,"#AEstaHora estamos con el Concejo Municipal de 
@AlcaldiaBerrio
 para evaluar la situación actual de la #COVID19 en el municipio. 

#UNIDOSPrevenimos "
MinSaludCol,@MinSaludCol,2020-10-02T15:36:51.000Z,"#AEstaHora, el ministro 
@Fruizgomez
 lidera el Puesto de Mando Unificado número 62 en Inírida, Guainía, donde se analiza la situación de la emergencia sanitaria en el departamento y se evalúa su respuesta frente a la COVID-19. #PrevenciónYAcción"
Supersalud,@Supersalud,2020-10-02T14:12:17.000Z,"""Cuándo inició la emergencia ocasionada por el #Covid_19 tuvimos que fortalecernos; hemos mejorado nuestro canal de #PQRD y estamos atendiendo con mayor efectividad a los colombianos""."
Presidencia Colombia,@infopresidencia,2020-10-02T00:51:51.000Z,"#PrevenciónyAcción | ""Estamos comprometidos con recuperar los puestos de trabajo que se han perdido en el marco de la pandemia, y que cumplamos con el deseo de ver en el año 2021, un crecimiento por encima del 5%"" Presidente 
@IvanDuque"
Presidencia Colombia,@infopresidencia,2020-10-02T00:45:52.000Z,"#PrevenciónyAcción | ""Importante también destacar que los mayores de 70 años afectados por esta enfermedad, desde el punto de vista letal, superan el 52% el día de hoy; no se puede bajar la guardia, tenemos que seguir protegiéndolos"" Presidente 
@IvanDuque"
MinSaludCol,@MinSaludCol,2020-10-02T00:21:19.000Z,"Desde Inírida, en Guainía, el ministro 
@Fruizgomez
 explicó en #PrevenciónYAcción los detalles de su visita, en la que evaluará con autoridades del territorio el nivel de afectación y las acciones para hacer frente a la COVID-19."
Gobernación del Meta,@GobMeta,2020-10-02T00:18:38.000Z,"""Ya no tenemos miedo, tenemos la decisión de seguir avanzando, el Meta está preparado para seguir enfrentando esta situación y el reto es seguir recuperando empleos, mejorar los niveles de competitividad y de reactivación económica"". 
@JuanGZuluaga
 #PrevencionyAccion"
Presidencia Colombia,@infopresidencia,2020-10-01T22:59:46.000Z," #EnVivo | Medidas implementadas por el Gobierno Nacional frente a la pandemia del covid-19 en el país. #PrevenciónyAcciónPresidencia Colombia
@infopresidencia
 #EnVivo | Medidas implementadas por el Gobierno Nacional frente a la pandemia del covid-19 en el país. #PrevenciónyAcción
pscp.tv"
Presidencia Colombia,@infopresidencia,2020-09-30T00:08:08.000Z,"#PrevenciónyAcción | ""Cuando aspiré a la Presidencia de la República dije con claridad que si tenía el honor de ser elegido Presidente íbamos a solucionar esta situación de Electricaribe"" Presidente 
@IvanDuque"
Presidencia Colombia,@infopresidencia,2020-09-29T23:38:29.000Z,"""Destacar algo muy importante hoy y es que tenemos registrados 11.618 recuperados, Colombia llega a 734.154 y cerramos el día de hoy con una tasa de recuperación de 88.3%, acercándonos cada vez más a esa cifra del 90% de recuperación"" Presidente 
@IvanDuque
 en #PrevenciónyAcción"
Presidencia Colombia,@infopresidencia,2020-09-29T23:36:21.000Z,"#PrevenciónyAcción | ""El día de hoy se registraron 187 fallecimientos por #COVID19, les expresamos a las familias que han perdido sus seres queridos nuestras condolencias y nuestro sentido de solidaridad"" Presidente 
@IvanDuque"
Presidencia Colombia,@infopresidencia,2020-09-29T23:36:20.000Z,"""Hoy se adelantaron 34.479 pruebas, se registraron 5.839 casos positivos, una positividad del 16.9%, importante destacar que el 69% de los casos confirmados del día de hoy está concentrado en 5 municipios"" Presidente 
@IvanDuque
 en #PrevenciónyAcción"
Presidencia Colombia,@infopresidencia,2020-09-29T22:59:52.000Z," #EnVivo | Medidas de #PrevenciónyAcción implementadas por el Gobierno Nacional para mitigar los efectos de la pandemia del covid-19 en el país.Presidencia Colombia
@infopresidencia
 #EnVivo | Medidas de #PrevenciónyAcción implementadas por el Gobierno Nacional para mitigar los efectos de la pandemia del covid-19 en el país.
pscp.tv"
Presidencia Colombia,@infopresidencia,2020-09-29T21:03:39.000Z,"En respuesta a 
@marmillos
 y 
@pahowhoMarlon, durante el Consejo Directivo de la OPS se analiza la forma en que los países se deben integrar frente a la posibilidad de tener vacunas y todo el plan de acción frente al #Covid_19 "
Supersalud,@Supersalud,2020-09-29T18:30:00.000Z,"#DíaMundialDelCorazón En tiempos de #COVID_19, los pacientes con enfermedad cardiovascular se enfrentan a una amenaza de mayor riesgo en la que pueden tener más complicaciones. Por eso es importante continuar con los cuidados y cumplir las normas de bioseguridad"
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-09-29T14:52:48.000Z,"Recuerda que si tienes síntomas de #COVID19 
debes permitir que te realicen la prueba para hacer un diagnóstico oportuno, estas no generan ningún tipo de riesgo y nos ayudan a detectar los casos a tiempo.1:41
479 reproducciones"
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-09-29T01:51:11.000Z,"""Hay 3 municipios que nos preocupan porque tienen un número alto de casos de #COVID19: Bello, Itagüí y Envigado"" 
@lunabusa_lina
, Secretaria de Salud en #Panorama de 
@RadioMunera"
MinSaludCol,@MinSaludCol,2020-09-29T00:28:53.000Z,"El #ViceSalud, Luis A. Moscoso, presentó un balance, en #PrevenciónYAcción, de la situación por COVID-19 en el país e hizo un llamado a los colombianos a prevenir las aglomeraciones, que elevan el riesgo de contagio de COVID-19."
MinSaludCol,@MinSaludCol,2020-09-29T00:19:21.000Z,"En #PrevenciónYAcción, el ministro 
@Fruizgomez
 explicó lo que significa para Colombia presidir el Consejo Directivo de la 
@opsoms
, en donde nuestro país tendrá un papel de liderazgo, buscando soluciones en salud que sirvan a toda la región para enfrentar retos como la COVID-19."
Presidencia Colombia,@infopresidencia,2020-09-29T00:04:00.000Z,"#PrevenciónyAcción | ""En nuestro país los recuperados siguen creciendo y podemos decir que en los últimos dos meses, son más de 550.000 recuperados, ya podemos ver que el 88.3% de las personas que han contraído la enfermedad están recuperadas"" Presidente 
@IvanDuque"
Presidencia Colombia,@infopresidencia,2020-09-29T00:03:58.000Z,"""Muy importante también destacar lo siguiente: hoy Colombia llega a 722.536 recuperados, el día de hoy tuvimos 11.064 recuperados, lo que equivale al 88.3%"" Presidente 
@IvanDuque
 en #PrevenciónyAcción"
Presidencia Colombia,@infopresidencia,2020-09-28T23:44:31.000Z,"""Hoy se adelantaron 31.258 pruebas y se registraron 5.147 casos positivos, tenemos una positividad del 16.4%, destacando que el 53.9% de los casos estuvo concentrado en 5 municipios"" Presidente 
@IvanDuque
 en #PrevenciónyAcción"
Gobernación de Antioquia,@GobAntioquia,2020-09-28T23:21:51.000Z,"""Vamos a aportar 1.4 billones de pesos para el Túnel Guillermo Gaviria Echeverri"": 
@IvanDuque
, Presidente de Colombia en #PrevenciónyAcción.Presidencia Colombia
@infopresidencia
 #EnVivo | Balance de las medidas implementadas por el Gobierno Nacional para mitigar los efectos de la pandemia del covid-19 en el país. #PrevenciónyAcción
pscp.tv"
Presidencia Colombia,@infopresidencia,2020-09-28T22:59:11.000Z," #EnVivo | Balance de las medidas implementadas por el Gobierno Nacional para mitigar los efectos de la pandemia del covid-19 en el país. #PrevenciónyAcciónPresidencia Colombia
@infopresidencia
 #EnVivo | Balance de las medidas implementadas por el Gobierno Nacional para mitigar los efectos de la pandemia del covid-19 en el país. #PrevenciónyAcción
pscp.tv"
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-09-28T21:55:23.000Z,"Tener las manos limpias reduce la propagación de enfermedades como la #COVID19. 
  

Sigue las recomendaciones de 
@Medicina_UdeA
 "
Presidencia Colombia,@infopresidencia,2020-09-28T00:41:06.000Z,"#PrevenciónyAcción | ""Esta semana se firmó de manera clara la vinculación de Colombia a la estrategia global de acceso a vacunas conocida como COVAX. Nosotros nos vinculamos Chile-Colombia para adquirir cerca de 10 millones de dosis"" Presidente 
@IvanDuque"
Presidencia Colombia,@infopresidencia,2020-09-28T00:37:31.000Z,"""La tasa de letalidad que ha registrado Colombia es del orden del 3.1% que nos sitúa por debajo de países como Alemania, Italia, Francia, Suecia, también Bélgica, por debajo de Chile, de Perú y de México"" Presidente 
@IvanDuque
 en #PrevenciónyAcción"
Presidencia Colombia,@infopresidencia,2020-09-27T21:01:00.000Z,"Envíanos tu pregunta y conéctate hoy desde las 6:30 p.m. al programa #PrevenciónyAcción en donde el Presidente 
@IvanDuque
 estará respondiendo las dudas de los colombianos. Un espacio en el que podrás conocer cómo avanzan las medidas que se han tomado para enfrentar el covid-19."
Presidencia Colombia,@infopresidencia,2020-09-27T16:55:49.000Z,"¡El Presidente 
@IvanDuque
 continúa respondiendo las preguntas de los colombianos!

Graba un video de 15 segundos con tu pregunta y tu nombre, envíalo como un mensaje privado de Facebook y conéctate hoy desde las 6:30 p.m. a la transmisión en vivo de #PrevenciónyAcción"
Gobernación del Huila,@HuilaGob,2020-09-26T21:39:57.000Z,"para verificar las condiciones sanitarias, la capacidad instalada de bóvedas, sepultura y osarios en caso de que se presente un colapso total durante la emergencia sanitaria por #COVID19."
MinSaludCol,@MinSaludCol,2020-09-26T17:12:00.000Z,"Desde la llegada de la pandemia a Colombia, el Gobierno Nacional fortaleció la protección de los adultos mayores y personas con comorbilidades, logrando una de las tasas de mortalidad más bajas en estos grupos de riesgo, a nivel internacional. #PrevenciónYAcción"
Gobernación del Meta,@GobMeta,2020-09-26T14:01:00.000Z,"A pesar de que la cuarentena obligatoria ya llegó a su fin, el #Covid_19 no.

Mantener las medidas de bioseguridad necesarias, evita que el virus se siga propagando. Piensa en tu vida y en la de las personas que te rodean. Juntos saldremos de esta pandemia. 
#EnElMetaNosCuidamos"
Presidencia Colombia,@infopresidencia,2020-09-26T00:27:25.000Z,"#PrevenciónyAcción | ""Los rebrotes en Europa están generando gran preocupación allá y en todo el mundo, los factores que han acelerado los rebrotes son aglomeraciones, relajamiento en el uso del tapabocas y no estar cumpliendo con el distanciamiento físico"" Presidente 
@IvanDuque"
MinSaludCol,@MinSaludCol,2020-09-26T00:19:25.000Z,"Seguimos ampliando la capacidad instalada de UCI para la atención de COVID-19 en el país. El ministro 
@Fruizgomez
 informó el número de camas nuevas que entregaremos, en próximos días, y los lugares en los que se instalarán. #PrevenciónYAcción"
MinSaludCol,@MinSaludCol,2020-09-26T00:19:15.000Z,"Seguimos ampliando la capacidad instalada de UCI para la atención de COVID-19 en el país. El ministro 
@Fruizgomez
 informó el número de camas nuevas que entregaremos, en próximos días, y los lugares en los que se instalarán. #PrevenciónYAcción"
MinSaludCol,@MinSaludCol,2020-09-26T00:18:23.000Z,"Estamos viendo en Europa y Asia varios países en donde se están presentando rebrotes de COVID-19. En #PrevenciónYAcción, el ministro 
@Fruizgomez
, explicó cómo podemos evitar que situaciones como estas se registren en Colombia"
Presidencia Colombia,@infopresidencia,2020-09-24T22:59:07.000Z," #EnVivo | Medidas de #PrevenciónyAcción implementadas por el Gobierno Nacional para mitigar los efectos de la pandemia del covid-19 en el país.Presidencia Colombia
@infopresidencia
 #EnVivo | Medidas de #PrevenciónyAcción implementadas por el Gobierno Nacional para mitigar los efectos de la pandemia del covid-19 en el país.
pscp.tv"
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-09-24T22:44:42.000Z,"Reforzamos vigilancia epidemiológica tras primer caso de #COVID19 durante la cosecha cafetera.

Concordia, Betulia, Betania y Ciudad Bolívar fueron los municipios elegidos para iniciar las visitas de acompañamiento y mitigación del riesgo por Covid 19.
https://bit.ly/2RTfFCE"
MinSaludCol,@MinSaludCol,2020-09-24T20:23:42.000Z,"Desde la llegada de la pandemia a Colombia, el Gobierno Nacional fortaleció la protección de los adultos mayores y personas con comorbilidades, logrando una de las tasas de mortalidad más bajas en estos grupos de riesgo, a nivel internacional. #PrevenciónYAcción"
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-09-24T17:54:38.000Z,"Hoy, 200 días como héroes anónimos. 200 días al servicio de los antioqueños. 200 días cumpliendo con el propósito superior: salvar vidas. Hoy la Sala de Análisis del Riesgo cumple 200 días de labor incansable en la contención y mitigación de la #COVID19. A ellos, ¡gracias!"
MinSaludCol,@MinSaludCol,2020-09-24T01:03:50.000Z,"El #ViceSalud, Luis Alexander Moscoso presentó en #PrevenciónYAcción el Programa Ampliado de Inmunización, explicó cómo nos venimos preparando para incorporar la futura vacuna de COVID-19 al PAI y efectuar su dispersión y aplicación en todo el país."
MinSaludCol,@MinSaludCol,2020-09-24T00:49:54.000Z,"En #PrevenciónYAcción, el ministro 
@Fruizgomez
 explicó cuál será la población priorizada para la aplicación de la vacuna de COVID-19, una vez esté disponible, y cuáles son los criterios para su selección y aplicación.3:11
6,5 mil reproducciones"
Presidencia Colombia,@infopresidencia,2020-09-24T00:31:47.000Z,"El Presidente 
@IvanDuque
 informó que hoy se realizaron 38.422 pruebas en el país, se registraron 6.731 casos positivos. Una positividad del 17%, donde el 60% está concentrado en 5 ciudades y se registraron 176 fallecidos a causa del covid-19. #PrevenciónyAcción"
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-09-23T23:27:21.000Z,"Así termina la primera parte del recorrido por el suroeste antioqueño en el marco de la cosecha cafetera. Contener, prevenir y mitigar la propagación de la #COVID19 en la región y el departamento es la premisa. 
@GobAntioquia"
Presidencia Colombia,@infopresidencia,2020-09-23T22:59:45.000Z," #EnVivo | Medidas implementadas por el Gobierno Nacional frente a la pandemia del covid-19 en el país. #PrevenciónyAcciónPresidencia Colombia
@infopresidencia
 #EnVivo | Medidas implementadas por el Gobierno Nacional frente a la pandemia del covid-19 en el país. #PrevenciónyAcción
pscp.tv"
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-09-23T20:27:40.000Z,"Siguiente parada por el suroeste antioqueño: Ciudad Bolívar.
Contener, reforzar y mitigar la #COVID19 en el municipio, con el apoyo de los líderes sociales es el propósito del acompañamiento a la región, a propósito de la cosecha cafetera.

#UnidosPrevenimos"
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-09-23T15:55:05.000Z,"#AEstaHora desde 
@AlcaldiaBetania
 la secretaria de salud, el Equipo de Respuesta Inmediata, ERI, y el equipo de vigías evalúan el panorama de la #COVID19 en el marco de la cosecha cafetera."
Presidencia Colombia,@infopresidencia,2020-09-23T00:04:33.000Z,"#PrevenciónyAcción | ""Nosotros vamos a acceder a millones de dosis para atender al pueblo colombiano, atender en primer lugar a la población médica y a la población que tiene mayor vulnerabilidad frente a esta enfermedad"" Presidente 
@IvanDuque"
MinSaludCol,@MinSaludCol,2020-09-21T23:50:22.000Z,"En #PrevenciónYAcción, el ministro 
@Fruizgomez
 explicó cuál es la situación general de la pandemia en Colombia, que hoy presenta un descenso cercano al 50% en el número de contagios de COVID-19."
Presidencia Colombia,@infopresidencia,2020-09-21T23:45:04.000Z,"#PrevenciónyAcción | ""Hoy se registraron 189 fallecimientos, les expresamos a las familias que han perdido sus seres queridos nuestra solidaridad y nuestras condolencias"" Presidente 
@IvanDuque"
Presidencia Colombia,@infopresidencia,2020-09-21T23:45:03.000Z,"""Hoy en el país se realizaron 30.975 pruebas, se registraron 5.359 casos positivos, una cifra inferior a la de ayer que fueron 6.678 y el 75% de los casos está concentrado en cinco municipios"" Presidente 
@IvanDuque
 en #PrevenciónyAcción"
Presidencia Colombia,@infopresidencia,2020-09-21T22:59:54.000Z," #EnVivo | Balance de las medidas implementadas por el Gobierno Nacional frente a la pandemia del covid-19 en el país. #PrevenciónyAcciónPresidencia Colombia
@infopresidencia
 #EnVivo | Balance de las medidas implementadas por el Gobierno Nacional frente a la pandemia del covid-19 en el país. #PrevenciónyAcción
pscp.tv"
Presidencia Colombia,@infopresidencia,2020-09-21T20:09:11.000Z,"En medio de esta pandemia hemos llevado ayuda financiera a más de 10 millones de familias y se han asignado recursos correspondientes al 11% del Producto Interno Bruto nacional.  

Conoce los detalles ingresando a 
 http://go.gov.co/932a2

#PrevenciónyAcción"
MinSaludCol,@MinSaludCol,2020-09-21T00:13:50.000Z,"El #ViceSalud, Alexander Moscoso, reiteró en #PrevenciónYAcción la necesidad de que los ciudadanos mantengan las medidas de autocuidado y el distanciamiento físico, para evita la posibilidad de rebrotes en el territorio nacional.Citar Tweet
Presidencia Colombia
@infopresidencia
 · 20 sept. 2020
 #EnVivo | El Presidente @IvanDuque y el Viceministro del Salud, Luis Alexander Moscoso, responden las preguntas de los colombianos sobre las medidas adoptadas frente a la pandemia del covid-19 en el país. https://pscp.tv/w/cjaL7DFyYVFaWm5XTmFRekx8MXlOR2FCdkJXZERKag71iGDUBWK4MCzFZ7MbaKRKE4C97Rq4i_5v3qzu5z_t…"
Presidencia Colombia,@infopresidencia,2020-09-21T00:06:12.000Z,"""Los vuelos internacionales inicialmente se están abriendo desde Colombia hacia Estados Unidos, México, Brasil, República Dominicana, Ecuador, Bolivia y Guatemala, son los primeros destinos donde empezamos esta apertura"" Presidente 
@IvanDuque
 en #PrevenciónyAcción"
Presidencia Colombia,@infopresidencia,2020-09-20T23:52:22.000Z,"""Las personas mayores de 70 años siguen estando por encima del 50% de los registros de fallecidos, también quiero destacar que en el país ya se han realizado 3.393.562 pruebas y 2.628.486 han sido descartadas"" Presidente 
@IvanDuque
 en #PrevenciónyAcción"
Presidencia Colombia,@infopresidencia,2020-09-20T23:52:21.000Z,"#PrevenciónyAcción | ""Hoy se adelantaron 29.062 pruebas, se registraron 6.678 casos positivos, más del 54% concentrado en 5 municipios; hoy se registraron 169 fallecidos y les expresamos nuestra solidaridad a las familias que han perdido sus seres queridos"" Presidente 
@IvanDuque"
Supersalud,@Supersalud,2020-09-20T18:00:00.000Z,Ponte tapabocas siempre que salgas a la calle y hazlo en casa cuando tú o un miembro de tu familia presente síntomas respiratorios. Utilízalo correctamente para reducir el riesgo de contagio por #Covid_19. ¡El Autocuidado es #TareaDeTodos
Presidencia Colombia,@infopresidencia,2020-09-20T02:22:18.000Z,"Graba un video de 15 segundos con tu pregunta y tu nombre, envíalo como un mensaje privado de Facebook o como respuesta a esta publicación y conéctate mañana domingo 20 de septiembre desde las 6:30 p.m. a la transmisión en vivo del programa #PrevenciónyAcción"
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-09-19T22:34:28.000Z,"Tu ayuda es una pieza 
 fundamental en el combate frente a la #COVID19. Estás evitando más contagios. Estás ayudando para que esto termine lo antes posible 
. Pero lo más importante, estás ayudando a salvar vidas. "
Presidencia Colombia,@infopresidencia,2020-09-19T22:10:07.000Z,"¿Tienes dudas sobre las acciones del Gobierno Nacional en esta nueva etapa de Aislamiento Selectivo?

Graba un video de 15 segundos con tu pregunta y tu nombre, y envíalo como un mensaje privado de Facebook o como respuesta a esta publicación. #PrevenciónyAcción"
Supersalud,@Supersalud,2020-09-19T17:00:00.000Z,#TareaDeTodos | El autocuidado es la única manera de frenar el #Covid_19. El virus no se ha ido y aún no hay una vacuna para combatirlo. ¡El Autocuidado es tarea de todos!  #ElVirusNoSeHaIdo
Presidencia Colombia,@infopresidencia,2020-09-17T22:59:53.000Z," #EnVivo | Medidas sociales y económicas adoptadas por el Gobierno Nacional para enfrentar la pandemia del covid-19. #PrevenciónyAcciónPresidencia Colombia
@infopresidencia
 #EnVivo | Medidas sociales y económicas adoptadas por el Gobierno Nacional para enfrentar la pandemia del covid-19. #PrevenciónyAcción
pscp.tv"
Supersalud,@Supersalud,2020-09-17T22:00:50.000Z,"#ReporteCOVID19 - 17 de septiembre:

5.379 recuperados
7.568 nuevos casos
187 fallecidos

Muestras:
PCR: 24.771
Antígeno: 10.010

Total:

615.457 recuperados
743.945 casos de #Covid_19
23.665 fallecidos
3.298.415 muestras procesadas
103.267 casos activosCitar Tweet
MinSaludCol
@MinSaludCol
 · 17 sept. 2020
#ReporteCOVID19 - 17 de septiembre:

5.379 recuperados
7.568 nuevos casos
187 fallecidos

Muestras:
PCR: 24.771
Antígeno: 10.010

Total:

615.457 recuperados
743.945 casos de COVID-19
23.665 fallecidos
3.298.415 muestras procesadas
103.267 casos activos

http://bit.ly/ReporteCovid19"
Supersalud,@Supersalud,2020-09-17T13:08:37.000Z,#TareaDeTodos | El autocuidado es la única manera de frenar el #Covid_19. El virus no se ha ido y aún no hay una vacuna para combatirlo. ¡El Autocuidado es tarea de todos!
MinSaludCol,@MinSaludCol,2020-09-16T23:37:09.000Z,"“Hoy queremos anunciar que Colombia se une de manera vinculante al mecanismo COVAX, para acceder a vacunas contra la COVID-19, en el momento en el que esté disponible” 
@Fruizgomez
 en #PrevenciónYAcción"
MinSaludCol,@MinSaludCol,2020-09-16T23:34:21.000Z,"En #PrevenciónYAcción, el ministro 
@Fruizgomez
 explicó cómo van los estudios de la vacuna contra la COVID-19 y los avances de Colombia en la adquisición de la misma, una vez esté disponible.3:01
9,3 mil reproducciones"
Presidencia Colombia,@infopresidencia,2020-09-16T22:59:01.000Z," #EnVivo | Balance de las medidas implementadas por el Gobierno Nacional frente a la pandemia del covid-19 en el país. #PrevenciónyAcciónPresidencia Colombia
@infopresidencia
 #EnVivo | Balance de las medidas implementadas por el Gobierno Nacional frente a la pandemia del covid-19 en el país. #PrevenciónyAcción
pscp.tv"
Supersalud,@Supersalud,2020-09-16T22:52:25.000Z,"#Hoy la 
@Supersalud
 hizo una mesa de seguimiento a Pruebas Diagnósticas #Covid_19 e Información #SEGCOVID, donde se socializó los resultados de los tiempos de toma de las muestras y entrega de las mismas por parte de las #EPS indígenas y regímenes especiales."
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-09-16T22:51:06.000Z,"Hoy realizamos en el Nordeste Antioqueño,  dos salas situacionales de gestión del riesgo de fallecer por #COVID19. Con la participación de 40 actores entre alcaldes y gabinetes municipales, logramos mayor articulación e incrementamos acciones que beneficien a las poblaciones."
Supersalud,@Supersalud,2020-09-16T21:54:38.000Z,"#ReporteCOVID19 - 16 de septiembre:

2.100 recuperados
7.787 nuevos casos
190 fallecidos

Muestras:
PCR: 24.737
Antígeno: 9.231

Total:

610.078 recuperados
736.377 casos de #Covid_19 
23.478 fallecidos
3.247.366 muestras procesadas
101.277 casos activosCitar Tweet
MinSaludCol
@MinSaludCol
 · 16 sept. 2020
#ReporteCOVID19 - 16 de septiembre:

2.100 recuperados
7.787 nuevos casos
190 fallecidos

Muestras:
PCR: 24.737
Antígeno: 9.231

Total:

610.078 recuperados
736.377 casos de COVID-19
23.478 fallecidos
3.247.366 muestras procesadas
101.277 casos activos

http://bit.ly/ReporteCovid19"
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-09-15T17:45:22.000Z,"Hoy hicimos parte del proyecto científico de la 
@UdeA
 que busca demostrar que los perros pueden diagnosticar la #Covid_19. En la 
@GobAntioquia
, el ejercicio comenzó con 400 voluntarios. "
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-09-15T16:36:08.000Z,"Con empeño y amor, el personal de la salud vence las adversidades y mantiene una lucha incansable contra la #Covid_19. "
MinSaludCol,@MinSaludCol,2020-09-15T00:07:47.000Z,"El ministro 
@Fruizgomez
 también explicó en #PrevenciónYAcción, las condiciones que deben darse para terminar la etapa de aislamiento selectivo en la que nos encontramos y pasar a una cuarta etapa, de adaptación a la normalidad del país "
Presidencia Colombia,@infopresidencia,2020-09-15T00:06:25.000Z,"""El llamado a los colombianos es muy claro: acá tenemos que estar en alerta, muchas personas se preguntan por qué seguimos hablando del #COVID19 y siguiendo todos los días con esta pedagogía, retomamos siempre esta conversación por una razón y es que la enfermedad no se ha ido"""
MinSaludCol,@MinSaludCol,2020-09-15T00:02:11.000Z,"En #PrevenciónYAcción, el ministro 
@Fruizgomez
 hizo un balance de los primeros 14 días de la etapa de aislamiento selectivo en el país."
Presidencia Colombia,@infopresidencia,2020-09-15T00:01:39.000Z,"#PrevenciónyAcción | ""Hoy se han registrado 199 fallecimientos, les expresamos a las personas que han perdido sus seres queridos nuestra solidaridad. El 53.2% de las personas fallecidas están concentradas en 5 municipios del país"" Presidente 
@IvanDuque"
Presidencia Colombia,@infopresidencia,2020-09-15T00:01:38.000Z,"""Hoy se realizaron 30.201 pruebas y se han registrado 5.573 casos positivos, menos que el día de ayer donde se marcó 7.355. Tenemos una positividad del 18.4% y el 73.2% de los casos registrados está concentrado en 5 municipios"" Presidente 
@IvanDuque
 en #PrevenciónyAcción"
Presidencia Colombia,@infopresidencia,2020-09-14T22:59:03.000Z," #EnVivo | Balance de la situación actual de la pandemia del covid-19 y las medidas implementadas por el Gobierno Nacional para mitigar sus efectos en el país. #PrevenciónyAcciónPresidencia Colombia
@infopresidencia
 #EnVivo | Balance de la situación actual de la pandemia del covid-19 y las medidas implementadas por el Gobierno Nacional para mitigar sus efectos en el país. #PrevenciónyAcción
pscp.tv"
